,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
10,238.855,99.135,176.605,359.73,163.52,112.935,44.335,44.215,107.87,73.44,77.85,267,189.34,156.245,48.315,131.955,117.69,164.165,55.06,94.44,68.585,36.435,81.345,140.31,134.22,230.09,48.625,123.39,93.155,70.48
11,239.235,99.16,176.87,360.275,163.515,112.93,44.295,44.215,107.775,73.44,77.875,266.965,189.14,156.255,48.345,132.09,117.715,164.29,55.075,94.385,68.555,36.415,81.34,140.315,134.25,229.9,48.605,123.41,93.16,70.47
12,239.715,99.135,176.975,360.51,163.695,113.035,44.295,44.205,107.695,73.44,77.935,266.985,189.155,156.29,48.345,132.06,117.65,164.425,55.08,94.43,68.6,36.435,81.365,140.315,134.27,229.905,48.555,123.45,93.175,70.44
13,239.62,99.11,176.89,359.93,163.705,113.025,44.285,44.205,107.7,73.355,77.975,266.96,189.085,156.245,48.36,132.055,117.635,164.445,55.08,94.455,68.605,36.435,81.335,140.315,134.32,230.125,48.555,123.415,93.175,70.445
14,239.685,99.115,176.985,360.06,163.675,113.07,44.305,44.19,107.86,73.35,78.05,266.915,188.94,156.38,48.345,132.01,117.655,164.565,55.09,94.535,68.685,36.455,81.335,140.54,134.32,230.17,48.565,123.38,93.195,70.44
15,239.205,99.195,177.08,359.875,163.655,113.055,44.305,44.125,107.94,73.38,78.07,267.55,188.94,156.425,48.365,132.11,117.77,164.385,55.14,94.535,68.745,36.465,81.335,140.54,134.305,230.465,48.555,123.37,93.35,70.445
16,239.245,99.21,177.085,360.145,163.625,113.005,44.285,44.115,107.925,73.31,78.03,267.74,188.76,156.405,48.37,132.085,117.875,164.365,55.125,94.53,68.615,36.445,81.305,140.85,134.17,230.46,48.555,123.38,93.315,70.445
17,239.36,99.2,177.125,360.29,163.655,112.92,44.265,44.115,107.82,73.325,78.015,267.645,188.8,156.385,48.385,131.945,117.815,164.225,55.085,94.505,68.615,36.425,81.335,140.76,134.165,230.585,48.555,123.38,93.365,70.375
18,239.62,99.16,177.195,360.26,163.59,113.015,44.295,44.085,107.755,73.39,78.055,267.76,188.81,156.505,48.4,132.055,117.82,164.235,55.09,94.535,68.62,36.425,81.325,140.765,134.255,230.465,48.515,123.41,93.4,70.33
19,239.825,99.13,177.29,360.15,163.62,113.035,44.285,44.075,107.755,73.42,78.065,267.75,188.965,156.495,48.415,132.13,117.775,164.315,55.09,94.54,68.655,36.425,81.325,140.58,134.445,230.465,48.515,123.44,93.395,70.295
20,239.785,99.145,177.445,360.405,163.64,113.085,44.285,44.085,107.75,73.44,78.045,267.755,188.99,156.495,48.445,132.12,117.685,164.32,55.09,94.515,68.61,36.425,81.345,140.58,134.61,230.395,48.525,123.39,93.47,70.21
21,239.58,99.14,177.405,360.155,163.635,113.02,44.275,44.085,107.75,73.455,78.05,267.76,188.94,156.5,48.435,132.15,117.555,164.25,55.08,94.495,68.59,36.395,81.345,140.58,134.59,230.395,48.535,123.395,93.39,70.12
22,239.685,99.175,177.46,360.26,163.7,113.12,44.285,44.075,107.885,73.42,78.13,267.415,189.145,156.545,48.435,132.16,117.42,164.23,55.08,94.505,68.565,36.405,81.375,140.585,134.5,230.4,48.51,123.44,93.455,70.31
23,239.68,99.155,177.41,360.255,163.605,113.2,44.305,44.015,107.915,73.4,78.16,267.25,189.255,156.535,48.435,132.17,117.435,164.3,55.09,94.51,68.575,36.415,81.365,140.535,134.5,230.4,48.505,123.415,93.42,70.315
24,239.4,99.09,177.435,360.225,163.425,113.045,44.285,43.945,107.86,73.375,78.12,267.25,189.255,156.555,48.425,132.15,117.475,164.205,55.1,94.46,68.575,36.425,81.345,140.525,134.505,230.4,48.505,123.42,93.39,70.325
25,239.545,99.12,177.465,360.29,163.47,113.12,44.275,43.955,107.845,73.42,78.15,267.495,189.43,156.465,48.415,132.165,117.54,164.29,55.11,94.435,68.685,36.425,81.365,140.525,134.505,230.41,48.455,123.41,93.435,70.42
26,239.565,99.06,177.485,360.485,163.49,113.075,44.285,44.015,107.88,73.385,78.12,267.495,189.425,156.52,48.39,132.205,117.465,164.42,55.105,94.405,68.72,36.425,81.395,140.53,134.505,230.34,48.495,123.49,93.47,70.435
27,239.885,99.075,177.42,360.53,163.205,113.075,44.305,44,107.89,73.45,78.13,267.49,189.47,156.73,48.415,132.34,117.46,164.4,55.12,94.465,68.7,36.445,81.385,140.535,134.505,230.585,48.515,123.485,93.485,70.425
28,240.13,99.065,177.295,360.795,163.085,113.015,44.335,44.035,107.885,73.445,78.155,267.68,189.465,156.775,48.42,132.37,117.58,164.58,55.14,94.485,68.685,36.455,81.385,140.675,134.555,230.59,48.545,123.465,93.485,70.415
29,240.065,99.085,177.295,360.87,163.165,113.05,44.365,44.06,107.965,73.505,78.21,267.685,189.63,156.81,48.415,132.435,117.5,164.63,55.14,94.525,68.8,36.465,81.445,140.775,134.72,230.54,48.575,123.54,93.59,70.465
30,239.98,99.11,177.38,361.02,163.355,113.07,44.355,44.1,107.955,73.545,78.225,268,189.685,156.895,48.435,132.435,117.51,164.675,55.18,94.535,68.785,36.545,81.485,140.765,134.805,230.66,48.575,123.605,93.595,70.425
31,240.25,99.155,177.29,360.3,163.215,113.055,44.335,44.085,107.94,73.525,78.22,268.225,189.69,156.925,48.435,132.405,117.545,164.57,55.15,94.515,68.78,36.51,81.455,140.895,134.69,230.72,48.645,123.585,93.545,70.415
32,240.34,99.195,177.33,360.295,163.285,113.19,44.365,44.105,108.005,73.56,78.32,268,189.51,156.925,48.425,132.37,117.505,164.54,55.115,94.525,68.805,36.485,81.495,140.905,134.715,231.03,48.635,123.69,93.555,70.4
33,240.16,99.235,177.41,360.47,163.285,113.14,44.385,44.055,108.005,73.565,78.3,268.015,189.495,156.885,48.425,132.335,117.57,164.5,55.12,94.495,68.855,36.485,81.465,140.9,134.705,230.79,48.615,123.63,93.51,70.485
34,240.4,99.27,177.365,361,163.345,113.175,44.405,44.095,108.035,73.615,78.33,268.34,189.57,156.935,48.465,132.38,117.705,164.53,55.155,94.535,68.895,36.545,81.455,140.95,134.765,231.195,48.655,123.69,93.48,70.495
35,240.425,99.265,177.445,360.975,163.335,113.195,44.425,44.035,108.055,73.575,78.345,268.34,189.455,156.93,48.455,132.385,117.695,164.45,55.14,94.555,68.895,36.565,81.445,141.06,134.785,231.05,48.615,123.64,93.51,70.445
36,240.22,99.235,177.435,360.91,163.21,113.115,44.445,44.035,108.04,73.53,78.305,268.28,189.47,156.945,48.485,132.375,117.645,164.44,55.14,94.565,68.87,36.545,81.425,140.915,134.78,231.05,48.625,123.655,93.565,70.44
37,240.17,99.255,177.495,360.825,163.205,113.2,44.465,44.045,108.09,73.51,78.305,268.665,189.31,156.93,48.485,132.54,117.725,164.305,55.17,94.575,68.875,36.565,81.415,140.925,134.735,231.075,48.595,123.66,93.595,70.43
38,240.18,99.255,177.535,360.765,163.13,113.2,44.465,44.045,108.085,73.485,78.22,268.66,189.31,156.95,48.485,132.56,117.74,164.31,55.17,94.59,68.825,36.555,81.415,140.925,134.725,231.07,48.595,123.68,93.575,70.33
39,239.96,99.28,177.625,360.57,163.175,113.13,44.465,44.115,108.065,73.475,78.14,268.59,189.335,156.975,48.485,132.535,117.725,164.225,55.16,94.605,68.82,36.545,81.455,140.925,134.59,231.07,48.605,123.66,93.575,70.29
40,240.09,99.345,177.605,360.395,163.235,113.07,44.475,44.115,108.095,73.49,78.205,268.085,189.39,157.03,48.485,132.54,117.745,164.33,55.18,94.625,68.82,36.545,81.485,141.095,134.585,231.045,48.585,123.75,93.58,70.35
41,240.205,99.345,177.625,360.39,163.305,113.16,44.435,44.125,108.19,73.49,78.25,268.26,189.35,157.05,48.495,132.54,117.755,164.26,55.2,94.655,68.845,36.545,81.485,141.095,134.615,231.07,48.565,123.695,93.585,70.35
42,240.09,99.26,177.64,360.435,163.285,113.165,44.445,44.175,108.17,73.49,78.215,268.155,189.305,156.965,48.495,132.585,117.75,164.15,55.225,94.655,68.845,36.545,81.515,141.085,134.635,231.27,48.575,123.69,93.58,70.305
43,240.065,99.255,177.665,360.51,163.295,113.165,44.445,44.135,108.155,73.52,78.21,268.195,189.305,156.975,48.505,132.605,117.75,164.2,55.235,94.65,68.845,36.545,81.505,141.16,134.63,231.27,48.585,123.725,93.575,70.33
44,240.16,99.32,177.55,360.515,163.42,113.195,44.455,44.155,108.18,73.56,78.255,268.22,189.47,156.975,48.505,132.6,117.8,164.275,55.235,94.685,68.865,36.535,81.505,141.2,134.605,231.335,48.585,123.735,93.63,70.4
45,240.12,99.255,177.565,360.59,163.4,113.285,44.455,44.165,108.21,73.545,78.26,268.395,189.48,156.96,48.505,132.395,117.805,164.27,55.235,94.685,68.825,36.535,81.535,141.195,134.615,231.355,48.585,123.685,93.61,70.4
46,240.125,99.235,177.635,360.695,163.455,113.235,44.465,44.175,108.18,73.55,78.22,268.435,189.455,156.965,48.505,132.47,117.79,164.27,55.225,94.715,68.79,36.545,81.53,141.195,134.615,231.355,48.595,123.71,93.625,70.4
47,240.08,99.21,177.58,360.43,163.23,113.125,44.435,44.165,108.155,73.56,78.215,268.185,189.27,156.905,48.515,132.52,117.77,164.36,55.245,94.645,68.75,36.525,81.525,141.195,134.56,231.23,48.635,123.63,93.62,70.355
48,240.275,99.25,177.675,360.57,163.23,113.14,44.445,44.195,108.18,73.585,78.265,268.35,189.3,156.925,48.535,132.605,117.8,164.36,55.275,94.705,68.745,36.585,81.59,141.195,134.565,231.375,48.625,123.73,93.595,70.36
49,240.31,99.37,177.67,360.67,163.23,113.08,44.475,44.225,108.16,73.575,78.275,268.465,189.345,156.915,48.545,132.655,117.865,164.365,55.29,94.735,68.78,36.575,81.595,141.375,134.645,231.59,48.585,123.765,93.635,70.35
50,240.25,99.285,177.645,360.55,163.185,113.06,44.445,44.185,108.11,73.57,78.21,268.435,189.335,156.915,48.565,132.66,117.845,164.355,55.255,94.685,68.755,36.555,81.595,141.23,134.63,231.41,48.61,123.72,93.61,70.32
51,240.32,99.305,177.46,360.325,163.14,113.14,44.455,44.205,108.055,73.545,78.28,268.345,189.36,156.88,48.545,132.595,117.83,164.36,55.28,94.675,68.72,36.575,81.575,141.225,134.61,231.22,48.615,123.7,93.675,70.305
52,240.38,99.35,177.49,360.42,163.415,113.15,44.475,44.185,108.115,73.58,78.305,268.505,189.365,156.88,48.555,132.635,117.78,164.425,55.285,94.725,68.77,36.595,81.585,141.225,134.75,231.31,48.615,123.755,93.67,70.35
53,240.285,99.385,177.555,360.425,163.345,113.165,44.465,44.155,108.11,73.55,78.325,268.65,189.455,156.885,48.525,132.615,117.87,164.325,55.275,94.745,68.795,36.595,81.555,141.4,134.8,231.43,48.595,123.78,93.705,70.305
54,240.27,99.365,177.595,360.775,163.27,113.145,44.465,44.165,108.095,73.545,78.325,268.655,189.45,156.875,48.535,132.59,117.875,164.24,55.28,94.725,68.785,36.595,81.56,141.44,134.81,231.29,48.575,123.755,93.72,70.33
55,240.205,99.365,177.58,360.68,163.26,113.2,44.475,44.165,108.14,73.55,78.34,268.655,189.44,156.825,48.575,132.56,117.895,164.155,55.28,94.725,68.8,36.575,81.56,141.44,134.805,231.48,48.605,123.755,93.69,70.295
56,240.165,99.365,177.605,360.75,163.335,113.175,44.465,44.145,108.105,73.535,78.34,268.72,189.355,156.845,48.585,132.6,117.925,164.185,55.265,94.745,68.755,36.575,81.545,141.485,135.04,231.485,48.605,123.785,93.7,70.265
57,240.325,99.405,177.67,360.93,163.305,113.225,44.475,44.155,108.17,73.55,78.355,268.82,189.37,156.87,48.605,132.675,117.955,164.16,55.275,94.795,68.795,36.625,81.565,141.495,135.105,231.48,48.605,123.815,93.74,70.32
58,240.375,99.39,177.675,360.9,163.51,113.225,44.475,44.145,108.185,73.53,78.37,268.86,189.295,156.895,48.605,132.575,117.98,164.145,55.265,94.775,68.74,36.62,81.56,141.56,135.16,231.6,48.605,123.865,93.745,70.295
59,240.505,99.42,177.515,361.06,163.39,113.3,44.455,44.155,108.28,73.53,78.415,268.825,189.37,156.895,48.615,132.61,118.06,164.145,55.285,94.755,68.75,36.635,81.565,141.75,135.18,231.62,48.605,123.845,93.625,70.3
60,240.59,99.335,177.525,360.83,163.345,113.165,44.445,44.175,108.305,73.54,78.405,268.74,189.37,156.785,48.595,132.625,117.965,164.085,55.285,94.725,68.7,36.635,81.565,141.69,135.085,231.795,48.605,123.835,93.65,70.315
61,240.595,99.405,177.59,360.855,163.245,113.255,44.445,44.175,108.295,73.54,78.43,268.865,189.31,156.825,48.595,132.655,118.03,164.005,55.29,94.75,68.7,36.615,81.575,141.695,135.04,231.845,48.605,123.875,93.685,70.395
62,240.57,99.36,177.585,360.715,163.14,113.24,44.415,44.145,108.285,73.52,78.435,268.83,189.305,156.795,48.59,132.625,117.985,163.895,55.285,94.735,68.69,36.595,81.555,141.695,134.89,231.895,48.605,123.885,93.685,70.325
63,240.31,99.35,177.545,360.695,163.135,113.225,44.425,44.155,108.295,73.485,78.465,268.85,189.33,156.77,48.565,132.685,117.975,163.945,55.285,94.735,68.73,36.595,81.535,141.695,134.91,231.62,48.615,123.85,93.765,70.305
64,240.32,99.35,177.605,360.61,163.13,113.24,44.405,44.205,108.315,73.52,78.485,268.78,189.33,156.785,48.545,132.735,117.985,164.14,55.325,94.725,68.73,36.615,81.575,141.695,134.875,231.62,48.615,123.885,93.755,70.265
65,240.415,99.375,177.62,360.58,163.11,113.305,44.385,44.17,108.305,73.53,78.535,268.62,189.41,156.785,48.485,132.745,118.005,164.16,55.335,94.685,68.77,36.635,81.575,141.69,134.91,231.8,48.615,123.855,93.74,70.33
66,240.36,99.36,177.745,360.44,163.11,113.305,44.375,44.155,108.275,73.525,78.565,268.51,189.335,156.78,48.475,132.74,117.96,164.18,55.32,94.685,68.725,36.605,81.565,141.695,134.825,231.8,48.605,123.85,93.785,70.24
67,240.355,99.325,177.715,360.44,162.975,113.32,44.375,44.17,108.31,73.525,78.565,268.505,189.385,156.8,48.555,132.765,117.93,164.145,55.33,94.675,68.74,36.615,81.555,141.695,134.84,231.805,48.615,123.825,93.71,70.19
68,240.35,99.33,177.78,360.435,162.845,113.29,44.385,44.185,108.37,73.55,78.56,268.5,189.34,156.81,48.555,132.815,118.015,164.13,55.335,94.685,68.74,36.625,81.575,141.69,134.865,231.95,48.645,123.87,93.725,70.215
69,240.345,99.315,177.74,360.16,162.74,113.27,44.385,44.215,108.365,73.525,78.55,268.54,189.29,156.815,48.575,132.86,117.965,164.07,55.345,94.715,68.74,36.625,81.595,141.69,134.855,231.945,48.655,123.935,93.725,70.21
70,240.34,99.285,177.66,359.86,162.795,113.275,44.385,44.205,108.415,73.505,78.555,268.535,189.29,156.875,48.575,132.84,117.915,164.08,55.34,94.72,68.73,36.615,81.6,141.695,134.79,231.945,48.665,123.9,93.705,70.235
71,240.26,99.28,177.66,359.86,162.795,113.275,44.385,44.195,108.43,73.505,78.53,268.64,189.35,156.87,48.585,132.845,117.935,164.115,55.34,94.735,68.735,36.605,81.575,141.695,134.675,231.955,48.665,123.925,93.695,70.185
72,240.205,99.285,177.605,359.67,162.895,113.21,44.375,44.165,108.39,73.485,78.465,268.63,189.365,156.87,48.595,132.825,117.905,164.155,55.335,94.715,68.76,36.595,81.545,141.695,134.725,231.96,48.655,123.945,93.65,70.215
73,240.295,99.285,177.575,359.67,162.91,113.245,44.375,44.175,108.435,73.485,78.475,268.635,189.42,156.93,48.605,132.885,117.955,164.25,55.325,94.705,68.755,36.595,81.55,141.685,134.685,232.1,48.665,123.92,93.685,70.175
74,240.265,99.285,177.54,359.51,162.82,113.32,44.39,44.175,108.415,73.49,78.51,268.635,189.395,156.925,48.585,132.93,117.915,164.29,55.325,94.725,68.76,36.595,81.555,141.7,134.685,231.95,48.655,123.87,93.62,70.13
75,240.215,99.265,177.515,359.36,162.75,113.24,44.395,44.175,108.415,73.46,78.57,268.75,189.38,156.865,48.615,132.93,117.9,164.22,55.335,94.735,68.76,36.605,81.545,141.705,134.53,231.86,48.655,123.815,93.575,70.16
76,240.21,99.27,177.59,359.695,162.72,113.23,44.395,44.175,108.42,73.435,78.54,268.63,189.33,156.78,48.615,132.945,117.925,164.07,55.315,94.745,68.72,36.605,81.545,141.775,134.53,231.8,48.655,123.775,93.53,70.165
77,240.295,99.32,177.605,359.995,162.92,113.215,44.425,44.165,108.36,73.43,78.565,268.76,189.345,156.805,48.615,132.95,117.97,164.13,55.31,94.715,68.775,36.615,81.545,141.82,134.62,232.115,48.655,123.785,93.46,70.195
78,240.305,99.305,177.59,360.06,162.835,113.175,44.425,44.165,108.32,73.4,78.515,268.665,189.295,156.815,48.595,133.01,117.955,164.175,55.33,94.695,68.74,36.635,81.545,141.82,134.68,232.295,48.655,123.745,93.425,70.205
79,240.49,99.275,177.555,360.22,162.86,113.17,44.445,44.185,108.275,73.4,78.495,268.675,189.375,156.825,48.605,133.07,117.985,164.095,55.335,94.725,68.72,36.625,81.585,141.815,134.705,232.265,48.655,123.74,93.43,70.235
80,240.49,99.26,177.595,360.435,162.945,113.215,44.465,44.205,108.32,73.4,78.46,268.67,189.38,156.83,48.625,133.06,117.995,164.055,55.365,94.745,68.76,36.635,81.595,141.815,134.76,232.305,48.665,123.74,93.475,70.25
81,240.49,99.24,177.61,360.375,162.805,113.215,44.465,44.215,108.325,73.355,78.405,268.67,189.305,156.84,48.615,133.085,117.965,164.075,55.375,94.735,68.73,36.645,81.595,141.845,134.67,232.315,48.665,123.775,93.42,70.23
82,240.515,99.24,177.605,360.36,162.805,113.245,44.435,44.195,108.34,73.36,78.46,268.655,189.235,156.885,48.615,133.005,117.865,164.025,55.375,94.695,68.75,36.635,81.585,141.9,134.69,232.35,48.665,123.765,93.4,70.195
83,240.65,99.24,177.535,360.58,162.67,113.26,44.435,44.195,108.33,73.35,78.435,268.72,189.205,156.915,48.605,132.92,117.905,163.9,55.355,94.705,68.725,36.615,81.59,141.88,134.675,232.605,48.655,123.75,93.47,70.22
84,240.65,99.24,177.575,360.535,162.76,113.295,44.425,44.185,108.32,73.35,78.435,268.71,189.2,156.905,48.585,132.88,117.94,163.905,55.345,94.705,68.7,36.605,81.575,141.9,134.645,232.63,48.655,123.77,93.52,70.205
85,240.67,99.215,177.665,360.53,162.73,113.34,44.425,44.155,108.27,73.35,78.475,268.7,189.145,156.865,48.575,132.8,117.935,163.91,55.345,94.685,68.66,36.595,81.545,141.9,134.625,232.455,48.655,123.775,93.405,70.29
86,240.67,99.175,177.675,360.53,162.775,113.325,44.425,44.155,108.23,73.34,78.475,268.705,189.05,156.87,48.565,132.79,117.9,163.88,55.335,94.695,68.655,36.595,81.525,141.9,134.53,232.38,48.655,123.765,93.485,70.275
87,240.775,99.155,177.675,360.53,162.9,113.345,44.425,44.175,108.225,73.315,78.49,268.695,189.09,156.855,48.585,132.845,117.865,163.755,55.325,94.685,68.62,36.625,81.525,141.895,134.485,232.51,48.655,123.815,93.485,70.3
88,240.775,99.175,177.685,360.55,162.905,113.355,44.435,44.165,108.21,73.31,78.495,268.79,188.975,156.86,48.625,132.755,117.895,163.7,55.295,94.695,68.61,36.625,81.495,141.895,134.485,232.53,48.655,123.83,93.4,70.245
89,240.805,99.215,177.745,360.615,163.085,113.395,44.445,44.145,108.29,73.36,78.505,268.91,189.06,156.84,48.645,132.765,117.965,163.8,55.285,94.745,68.645,36.635,81.465,141.895,134.46,232.645,48.655,123.895,93.38,70.345
90,240.75,99.21,177.79,360.605,162.855,113.32,44.435,44.135,108.205,73.36,78.495,269.005,189.11,156.84,48.675,132.8,117.925,163.8,55.295,94.765,68.65,36.645,81.44,141.895,134.465,232.88,48.655,123.95,93.43,70.315
91,240.78,99.215,177.845,360.6,162.825,113.31,44.465,44.165,108.225,73.38,78.485,269.05,189.105,156.87,48.685,132.81,117.915,163.815,55.305,94.775,68.65,36.655,81.425,141.895,134.465,232.885,48.655,123.955,93.43,70.37
92,240.855,99.17,177.92,360.415,162.815,113.25,44.455,44.165,108.205,73.37,78.465,269.005,189.2,156.865,48.685,132.81,117.855,163.68,55.305,94.775,68.62,36.665,81.415,141.89,134.49,232.68,48.655,123.945,93.415,70.335
93,240.82,99.18,177.94,360.445,162.795,113.275,44.445,44.145,108.205,73.4,78.455,269.04,189.14,156.865,48.695,132.815,117.895,163.555,55.295,94.795,68.63,36.675,81.375,141.89,134.5,232.635,48.655,123.965,93.44,70.335
94,240.79,99.17,177.915,360.53,162.755,113.25,44.445,44.155,108.15,73.37,78.395,269.005,189.135,156.865,48.685,132.825,117.875,163.555,55.295,94.765,68.615,36.685,81.385,141.72,134.49,232.51,48.665,124.01,93.345,70.335
95,240.775,99.12,177.905,360.58,162.7,113.235,44.435,44.155,108.115,73.39,78.345,268.99,189.06,156.805,48.675,132.775,117.845,163.52,55.305,94.725,68.605,36.685,81.365,141.715,134.465,232.505,48.655,123.99,93.39,70.265
96,240.755,99.13,177.945,360.6,162.7,113.23,44.435,44.155,108.11,73.405,78.315,269,189.09,156.725,48.675,132.75,117.835,163.535,55.325,94.735,68.6,36.695,81.355,141.72,134.47,232.51,48.655,123.965,93.325,70.26
97,240.755,99.13,177.975,360.625,162.615,113.18,44.435,44.155,108.1,73.395,78.315,269.17,189.075,156.71,48.665,132.685,117.86,163.615,55.335,94.725,68.575,36.695,81.355,141.725,134.465,232.53,48.655,123.975,93.29,70.245
98,240.755,99.11,177.905,360.595,162.595,113.17,44.435,44.175,108.08,73.4,78.315,269.15,188.975,156.725,48.645,132.7,117.8,163.565,55.315,94.715,68.555,36.705,81.385,141.695,134.46,232.46,48.655,123.94,93.275,70.24
99,240.83,99.11,177.805,360.595,162.56,113.17,44.405,44.175,108.065,73.395,78.32,269.155,188.915,156.725,48.635,132.785,117.775,163.57,55.335,94.735,68.52,36.725,81.41,141.575,134.435,232.49,48.665,123.965,93.36,70.245
100,240.83,99.13,177.79,360.35,162.53,113.17,44.405,44.175,108.065,73.425,78.335,269.16,188.88,156.72,48.645,132.79,117.835,163.53,55.335,94.73,68.535,36.735,81.415,141.575,134.415,232.38,48.665,123.95,93.32,70.28
101,240.8,99.14,177.755,360.35,162.54,113.13,44.395,44.175,108.15,73.44,78.325,269.23,188.955,156.695,48.635,132.805,117.815,163.51,55.335,94.725,68.54,36.745,81.435,141.57,134.31,232.36,48.655,123.95,93.35,70.335
102,240.765,99.13,177.68,360.14,162.54,113.095,44.395,44.155,108.115,73.45,78.325,269.23,188.915,156.695,48.635,132.815,117.785,163.51,55.345,94.735,68.47,36.745,81.395,141.57,134.345,232.33,48.655,123.93,93.385,70.305
103,240.8,99.105,177.655,360.15,162.53,113.095,44.365,44.165,108.09,73.435,78.345,269.23,188.915,156.695,48.625,132.83,117.815,163.51,55.335,94.725,68.46,36.755,81.395,141.685,134.33,232.33,48.655,123.9,93.38,70.305
104,241.095,99.125,177.555,360.185,162.445,113.12,44.375,44.165,108.13,73.435,78.385,269.405,189.035,156.695,48.625,132.905,117.855,163.51,55.345,94.755,68.5,36.755,81.385,141.685,134.335,232.54,48.655,123.88,93.485,70.335
105,241.1,99.13,177.565,360.2,162.44,113.115,44.395,44.155,108.135,73.36,78.385,269.415,189.055,156.675,48.635,132.895,117.835,163.535,55.345,94.785,68.5,36.755,81.385,141.71,134.4,232.54,48.665,123.915,93.475,70.34
106,241.09,99.09,177.55,360.315,162.345,113.08,44.395,44.155,108.145,73.35,78.405,269.425,188.98,156.68,48.585,132.95,117.805,163.535,55.355,94.795,68.5,36.755,81.355,141.6,134.395,232.54,48.655,123.93,93.47,70.325
107,241.085,99.085,177.64,360.365,162.34,113.07,44.395,44.145,108.12,73.33,78.425,269.405,188.94,156.635,48.56,132.93,117.775,163.445,55.355,94.795,68.5,36.755,81.345,141.605,134.39,232.54,48.665,123.96,93.365,70.305
108,241.105,99.09,177.61,360.45,162.45,113.075,44.415,44.145,108.17,73.35,78.455,269.51,188.95,156.685,48.555,133,117.775,163.47,55.375,94.805,68.5,36.775,81.295,141.62,134.5,232.555,48.665,124.015,93.33,70.325
109,241.14,99.06,177.68,360.325,162.535,113.05,44.415,44.145,108.15,73.37,78.455,269.5,188.95,156.655,48.555,133.035,117.8,163.435,55.365,94.805,68.52,36.775,81.345,141.62,134.46,232.5,48.665,124.01,93.32,70.3
110,241.23,99.02,177.645,360.34,162.625,113.045,44.425,44.155,108.115,73.375,78.455,269.49,188.96,156.625,48.545,133.01,117.78,163.385,55.365,94.865,68.55,36.775,81.365,141.6,134.48,232.49,48.655,124.03,93.315,70.295
111,241.19,99.015,177.645,360.255,162.765,113.115,44.435,44.155,108.09,73.36,78.465,269.55,188.965,156.635,48.545,133.06,117.845,163.375,55.375,94.875,68.53,36.775,81.355,141.685,134.585,232.49,48.655,124.05,93.305,70.295
112,241.215,99.025,177.715,360.38,162.765,113.135,44.435,44.155,108.08,73.36,78.465,269.5,189.065,156.64,48.575,133.065,117.845,163.385,55.375,94.895,68.535,36.765,81.355,141.685,134.7,232.495,48.655,124.055,93.31,70.325
113,241.045,98.985,177.685,360.38,162.605,113.14,44.435,44.145,108.09,73.32,78.455,269.515,189.04,156.635,48.575,133.085,117.865,163.455,55.375,94.925,68.545,36.775,81.365,141.685,134.775,232.37,48.655,124.05,93.255,70.335
