,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
15,242.715,95.695,159.825,338.21,154.175,117.425,40.915,46.73,107.745,69.755,83.81,259.42,191.6,158.03,46.275,136.39,112.99,168.06,58.07,90.6,66.915,36.665,84.145,147.62,133.5,230.015,52.655,119.03,104.07,73.445
16,242.785,95.645,159.945,337.965,154.385,117.215,40.825,46.705,107.875,69.72,83.68,259.23,191.585,158.09,46.245,136.415,112.95,168.165,58.03,90.58,66.945,36.645,84.13,147.6,133.285,230.075,52.61,119.225,104.035,73.435
17,242.765,95.755,160.015,338.68,154.12,117.32,40.79,46.695,107.815,69.725,83.79,259.16,191.82,158.085,46.265,136.415,112.965,168.12,57.845,90.68,66.98,36.64,84.16,147.6,133.27,230.06,52.605,119.415,103.97,73.375
18,242.77,95.67,160.12,338.705,154.775,117.43,40.855,46.75,107.825,69.78,83.82,259.02,191.56,157.92,46.245,136.405,112.98,168.175,57.96,90.755,67.01,36.695,84.36,147.61,133.26,230.07,52.655,119.485,103.96,73.455
19,243.245,95.69,160.36,338.92,154.625,117.61,40.875,46.765,107.85,69.785,83.9,259.035,191.57,158.02,46.225,136.64,112.96,168.41,58.03,90.755,66.995,36.68,84.315,147.63,133.26,230.695,52.64,119.23,104.025,73.465
20,243.29,95.74,160.26,339.63,154.715,117.725,40.895,46.765,107.86,69.76,83.9,259.02,191.28,158.235,46.305,136.645,113.005,168.495,58.14,90.775,66.965,36.665,84.27,147.63,133.29,230.66,52.66,119.405,103.98,73.52
21,243.325,95.745,160.155,339.11,154.705,117.58,40.835,46.71,107.955,69.75,83.87,259.045,191.32,158.065,46.275,136.72,112.98,168.4,58.14,90.8,66.93,36.635,84.15,147.655,133.285,230.645,52.625,119.64,103.985,73.53
22,243.365,95.86,160.115,339.3,154.64,117.505,40.81,46.675,108.02,69.765,83.805,259.095,191.37,158.095,46.305,136.83,112.985,168.41,58.065,90.835,67.055,36.615,84.18,147.815,133.31,230.715,52.625,119.735,103.99,73.55
23,243.34,95.86,160.045,339.925,154.635,117.35,40.855,46.675,107.98,69.755,83.665,259.3,191.5,158.115,46.275,136.81,113.035,168.38,58.025,90.875,67.175,36.615,84.135,147.655,133.305,230.765,52.62,119.65,104.035,73.57
24,243.38,95.855,160.09,340.53,154.82,117.14,40.825,46.65,107.93,69.805,83.545,259.335,191.575,158.12,46.23,136.83,113.05,168.39,58.185,90.88,67.205,36.61,83.985,147.61,133.32,230.765,52.605,119.645,104.01,73.605
25,243.46,95.855,160.13,341.14,154.795,117.21,40.825,46.58,107.955,69.755,83.52,259.35,191.585,158.1,46.275,136.93,113.125,168.345,58.18,90.865,67.18,36.585,83.925,147.6,133.38,230.805,52.58,119.35,104.025,73.58
26,243.58,95.94,160.08,340.82,154.775,117.34,40.835,46.575,107.965,69.775,83.52,259.325,191.605,157.955,46.225,136.945,113.135,168.35,58.21,90.82,67.095,36.58,83.91,147.595,133.41,230.79,52.565,119.36,104.12,73.65
27,243.555,96.025,160.045,340.725,154.89,117.51,40.835,46.565,108.075,69.77,83.64,259.32,191.845,158.035,46.195,136.915,113.23,168.17,58.225,90.77,67.075,36.545,83.87,147.655,133.35,230.8,52.575,119.46,104.14,73.64
28,243.61,95.98,160.055,340.92,154.915,117.33,40.825,46.555,108.09,69.8,83.715,259.335,191.89,158.025,46.205,136.795,113.22,168.355,58.285,90.815,67.03,36.555,83.96,147.685,133.365,230.74,52.595,119.48,104.155,73.68
29,243.815,95.92,160.055,340.745,154.92,117.43,40.845,46.555,108.115,69.86,83.75,259.69,191.685,158.205,46.225,136.805,113.28,168.43,58.205,90.86,66.915,36.535,83.975,147.84,133.355,230.855,52.545,119.66,104.15,73.68
30,243.82,95.955,159.88,340.745,155.03,117.48,40.875,46.565,108.13,69.965,83.715,259.765,191.605,158.275,46.235,136.93,113.355,168.435,58.17,90.835,66.975,36.525,83.975,147.84,133.46,230.875,52.555,119.505,103.99,73.575
31,243.875,95.96,159.905,341.07,155.125,117.57,40.875,46.555,108.125,70.055,83.87,259.795,191.395,158.215,46.255,136.88,113.335,168.44,58.18,90.875,66.975,36.525,83.965,147.83,133.39,231.34,52.58,119.52,104.005,73.62
32,243.935,96.035,159.94,341.355,155.32,117.715,40.875,46.555,108.13,70.11,83.895,260.58,191.345,158.235,46.255,136.86,113.4,168.425,58.21,90.88,66.96,36.545,83.965,147.81,133.515,231.46,52.585,119.54,104.07,73.77
33,243.945,96.035,160.035,341.505,155.235,117.72,40.875,46.535,108.075,70.115,83.92,260.665,191.345,158.04,46.245,136.76,113.425,168.44,58.225,90.88,66.96,36.555,83.96,147.735,133.415,231.445,52.565,119.47,104.065,73.74
34,243.57,96.02,160.165,341.5,155.29,117.76,40.855,46.505,107.975,70.115,83.905,260.76,191.365,158.035,46.285,136.82,113.485,168.37,58.265,90.955,66.895,36.535,83.95,147.75,133.445,231.445,52.53,119.485,104.08,73.745
35,243.625,96.02,160.2,341.535,155.295,117.855,40.845,46.485,107.955,70.105,83.91,261.145,191.375,158.08,46.315,136.82,113.535,168.33,58.25,90.98,66.86,36.535,83.935,147.745,133.465,231.44,52.525,119.5,104.07,73.715
36,243.62,96.015,160.155,341.62,155.365,117.9,40.855,46.505,108.03,70.125,83.865,260.995,191.59,158.005,46.325,136.67,113.4,168.47,58.235,90.985,66.89,36.535,83.925,147.77,133.475,231.355,52.52,119.42,104.015,73.81
37,243.62,96.015,160.13,341.735,155.34,117.985,40.875,46.525,108.07,70.225,83.91,261,191.585,158.04,46.325,136.8,113.375,168.67,58.295,91.055,66.89,36.575,83.96,147.775,133.5,231.375,52.525,119.28,104.04,73.915
38,243.31,96.025,160.045,341.685,155.42,117.98,40.875,46.5,108.075,70.175,83.81,260.82,191.58,158.125,46.375,136.9,113.345,168.66,58.315,91.11,66.89,36.575,83.95,147.765,133.43,231.295,52.535,119.205,104.085,73.915
39,243.34,96.025,159.98,341.64,155.55,118.085,40.905,46.495,108.045,70.21,83.75,260.63,191.77,158.1,46.375,136.85,113.37,168.67,58.25,91.065,66.91,36.555,83.95,147.715,133.405,231.255,52.525,119.08,104.155,73.925
40,243.65,96.025,160.145,341.445,155.63,118.24,40.935,46.485,108.035,70.255,83.905,260.745,191.8,158.095,46.455,136.86,113.47,168.675,58.255,91.035,66.89,36.575,83.97,147.71,133.41,231.28,52.54,118.98,104.11,73.93
41,243.61,96.025,160.045,341.305,155.745,118.17,40.945,46.465,108.015,70.23,83.805,260.85,191.665,158.09,46.475,136.875,113.58,168.685,58.33,91.075,66.9,36.575,83.955,147.71,133.535,231.31,52.535,118.975,104.07,73.97
42,243.515,95.97,160.18,341.305,155.85,118.085,40.955,46.485,108.01,70.24,83.81,260.625,191.325,158.09,46.485,136.82,113.51,168.475,58.33,91.17,66.865,36.555,83.96,147.71,133.5,231.315,52.56,119.03,104.025,74.01
43,243.33,95.845,160.16,341.39,155.875,118.105,40.965,46.47,107.945,70.225,83.845,260.495,191.2,158.095,46.535,136.765,113.395,168.495,58.26,91.2,66.785,36.525,84.03,147.71,133.44,231.305,52.535,118.99,103.905,74.005
44,243.22,95.845,160.3,341.245,156.06,118.18,40.985,46.46,107.96,70.24,83.85,260.145,191.165,158.095,46.465,136.765,113.325,168.41,58.26,91.265,66.84,36.525,84.06,147.52,133.39,231.26,52.53,119,103.88,73.955
45,243.245,95.855,160.62,341.49,156.21,118.22,40.995,46.435,107.87,70.275,83.82,259.85,191.195,158.03,46.495,136.715,113.315,168.425,58.215,91.27,66.795,36.525,84.04,147.445,133.39,231.145,52.53,119.01,103.87,73.925
46,243.25,95.845,160.485,341.575,156.23,118.195,41.035,46.455,107.875,70.245,83.84,259.85,191.195,157.94,46.465,136.725,113.305,168.325,58.235,91.29,66.79,36.515,84.03,147.34,133.24,230.925,52.54,119.05,103.865,73.925
47,243.25,95.78,160.395,341.555,156.23,118.065,41.015,46.455,107.855,70.185,83.805,259.695,191.17,157.91,46.48,136.67,113.245,168.33,58.195,91.275,66.77,36.505,84.04,147.245,133.25,230.93,52.54,118.985,103.885,73.935
48,243.395,95.76,160.66,341.625,156.24,118.08,41.045,46.505,107.87,70.215,83.805,259.475,191.13,157.93,46.43,136.68,113.25,168.495,58.225,91.29,66.825,36.525,84.05,147.17,133.235,230.94,52.53,118.995,103.955,74.065
49,243.45,95.78,160.655,341.59,156.285,118.11,41.085,46.455,107.86,70.255,83.81,259.8,191.1,157.92,46.385,136.69,113.375,168.48,58.225,91.265,66.785,36.515,84.005,147.45,133.2,230.99,52.515,119.015,103.955,74.145
50,243.28,95.855,160.58,341.615,156.305,118.145,41.075,46.44,107.885,70.27,83.755,259.805,191.06,157.92,46.415,136.655,113.33,168.53,58.165,91.325,66.76,36.485,83.96,147.44,133.165,230.985,52.52,119.035,104.01,74.105
51,243.255,95.855,160.505,341.58,156.39,118.13,41.035,46.415,107.88,70.275,83.755,259.78,191.195,157.875,46.425,136.69,113.395,168.42,58.145,91.25,66.795,36.485,83.91,147.34,133.12,230.95,52.565,119.01,104.005,74.06
52,243.04,95.835,160.32,341.34,156.46,117.975,41.025,46.385,107.79,70.235,83.675,259.78,190.885,157.84,46.385,136.44,113.315,168.42,57.995,91.235,66.75,36.435,83.795,147.345,133.035,230.89,52.645,118.95,103.975,73.98
53,243.005,95.705,160.29,340.69,156.49,118.12,41.025,46.405,107.73,70.26,83.725,259.505,190.92,157.72,46.415,136.415,113.33,168.35,58.005,91.215,66.73,36.445,83.87,147.31,133,230.895,52.685,118.8,104.01,73.975
54,242.97,95.755,160.505,340.62,156.635,118.125,41.01,46.385,107.675,70.315,83.745,259.44,191.06,157.62,46.405,136.405,113.32,168.365,58.065,91.2,66.725,36.425,83.905,147.215,133,230.895,52.73,118.98,104.085,74
55,242.99,95.73,160.46,340.61,156.53,118.05,40.995,46.355,107.855,70.335,83.74,259.535,190.94,157.61,46.385,136.43,113.285,168.38,58.035,91.175,66.715,36.395,83.895,147.22,133,230.895,52.73,119.1,104.065,73.995
56,242.91,95.71,160.5,340.68,156.53,117.98,40.965,46.325,107.84,70.34,83.72,259.56,190.93,157.57,46.38,136.38,113.23,168.17,58.045,91.175,66.685,36.395,83.87,147.14,132.94,230.85,52.725,119.06,104.015,73.93
57,242.75,95.685,160.37,340.4,156.595,117.855,40.9,46.325,107.83,70.355,83.64,259.345,191.17,157.46,46.325,136.205,113.175,168.31,58.04,91.205,66.72,36.365,83.9,147.135,132.92,230.85,52.715,119.1,103.95,73.93
58,242.75,95.705,160.62,340.445,156.63,117.89,40.935,46.315,107.835,70.375,83.63,259.47,191.3,157.54,46.305,136.275,113.26,168.19,58.035,91.185,66.715,36.375,83.95,147.12,133.075,230.845,52.73,119.245,103.965,73.975
59,242.745,95.695,160.85,340.415,156.595,117.955,40.935,46.305,107.835,70.33,83.655,259.285,191.42,157.55,46.33,136.25,113.24,168.18,58.02,91.205,66.785,36.365,83.96,147.11,133.05,230.84,52.725,119.19,103.97,73.97
60,242.745,95.67,160.805,340.265,156.66,118.06,40.935,46.295,107.92,70.19,83.65,259.245,191.45,157.555,46.355,136.36,113.19,168.155,57.985,91.22,66.79,36.365,83.945,147.11,133.025,230.775,52.72,119.205,104.025,73.96
61,242.74,95.665,160.835,340.185,156.355,117.92,40.925,46.295,107.91,70.255,83.55,259.035,191.63,157.6,46.325,136.36,113.18,168.165,58,91.22,66.85,36.365,83.94,147.095,133.045,230.695,52.715,119.2,104.01,73.97
62,242.6,95.655,160.825,340.165,156.65,117.855,40.925,46.265,107.885,70.295,83.54,259.21,191.865,157.555,46.34,136.36,113.16,168.14,57.93,91.195,66.845,36.305,83.885,147.09,132.96,230.73,52.72,119.2,104.03,73.985
63,242.525,95.625,160.865,340.285,156.655,117.9,40.935,46.255,107.88,70.28,83.53,259.26,191.815,157.48,46.385,136.21,113.2,168.14,57.955,91.235,66.85,36.295,83.81,146.86,132.96,230.995,52.715,119.195,104.035,73.955
64,242.445,95.625,160.705,340.255,156.6,117.745,40.945,46.235,107.85,70.28,83.515,259.26,191.875,157.395,46.365,136.095,113.22,168.105,57.96,91.27,66.85,36.315,83.795,146.87,132.915,230.77,52.675,119.25,104.005,73.82
65,242.335,95.575,160.665,339.955,156.44,117.6,40.945,46.25,107.905,70.285,83.515,259.19,191.785,157.36,46.315,136.195,113.145,168.02,57.935,91.205,66.79,36.305,83.82,146.765,132.88,230.77,52.665,119.235,103.985,73.82
66,242.415,95.535,160.655,339.62,156.375,117.735,41.015,46.305,107.87,70.325,83.565,259.68,191.89,157.49,46.355,136.22,113.14,168.14,57.975,91.26,66.82,36.355,83.88,146.775,132.91,231.235,52.685,119.34,104.1,73.815
67,242.415,95.525,160.665,339.695,156.345,117.62,40.985,46.275,107.835,70.345,83.475,259.235,191.85,157.465,46.375,136.125,113.08,168.04,57.93,91.23,66.795,36.295,83.855,146.685,132.735,231.185,52.605,119.425,104.06,73.805
68,242.415,95.51,160.555,339.44,156.42,117.5,41.005,46.275,107.83,70.34,83.435,259.28,191.7,157.46,46.38,136.13,113.08,167.995,57.835,91.265,66.73,36.275,83.855,146.64,132.67,231.08,52.55,119.39,104.07,73.795
69,242.375,95.51,160.605,339.38,156.615,117.565,40.995,46.255,107.915,70.325,83.45,259.245,191.63,157.45,46.415,136.14,113.045,168.2,57.87,91.26,66.73,36.305,83.825,146.62,132.68,231.155,52.525,119.44,104.105,73.85
70,242.385,95.47,160.64,339.745,156.545,117.55,41.005,46.255,107.85,70.345,83.44,259.565,191.53,157.43,46.395,136.155,113.005,168.08,57.89,91.245,66.74,36.295,83.84,146.605,132.775,231.16,52.53,119.335,104.09,73.85
71,242.395,95.46,160.63,339.785,156.51,117.585,41.015,46.275,107.885,70.355,83.425,259.64,191.545,157.43,46.365,136.185,113.08,167.96,57.895,91.255,66.73,36.315,83.815,146.595,132.835,231.135,52.57,119.24,104.06,73.835
72,242.56,95.615,160.685,340.025,156.575,117.64,41.055,46.305,107.87,70.405,83.425,259.755,191.64,157.48,46.43,136.335,113.175,168.155,57.935,91.305,66.76,36.335,83.865,146.82,132.855,231.155,52.61,119.24,104.11,73.875
73,242.57,95.645,160.58,339.78,156.58,117.58,41.025,46.275,107.855,70.365,83.385,259.7,191.41,157.485,46.365,136.325,113.18,167.98,57.87,91.29,66.72,36.295,83.795,146.625,132.77,231.29,52.54,119.35,104,73.755
74,242.58,95.645,160.69,339.915,156.51,117.46,41.045,46.285,107.855,70.32,83.365,259.53,191.475,157.435,46.385,136.295,113.14,167.88,57.89,91.335,66.705,36.305,83.77,146.625,132.725,231.155,52.53,119.39,103.98,73.69
75,242.465,95.55,160.555,339.825,156.335,117.55,41.115,46.285,107.725,70.305,83.41,259.17,191.285,157.37,46.385,136.295,113.07,167.895,57.83,91.425,66.695,36.285,83.805,146.62,132.73,230.96,52.515,119.465,103.98,73.7
76,242.575,95.545,160.51,339.91,156.475,117.54,41.105,46.315,107.705,70.365,83.425,259.32,191.385,157.455,46.345,136.26,113.035,167.89,57.81,91.425,66.69,36.275,83.855,146.63,132.74,230.96,52.485,119.45,103.95,73.655
77,242.305,95.485,160.545,339.77,156.16,117.445,41.065,46.295,107.795,70.415,83.395,259.175,191.275,157.395,46.335,136.215,112.985,167.875,57.79,91.41,66.715,36.225,83.88,146.59,132.64,230.805,52.45,119.49,103.88,73.505
78,242.31,95.495,160.48,339.9,156.27,117.42,41.075,46.295,107.81,70.44,83.385,258.845,191.325,157.37,46.335,136.18,113.03,167.825,57.79,91.39,66.73,36.235,83.895,146.59,132.66,230.78,52.505,119.59,103.875,73.525
79,242.28,95.56,160.485,340.095,156.22,117.445,41.095,46.285,107.735,70.465,83.375,258.885,191.385,157.415,46.305,136.21,113.005,167.805,57.81,91.415,66.75,36.245,83.915,146.6,132.65,230.69,52.5,119.63,103.855,73.52
80,242.175,95.53,160.345,340.06,156.22,117.38,41.085,46.275,107.785,70.445,83.38,258.925,191.31,157.31,46.285,136.205,112.92,167.81,57.83,91.445,66.73,36.245,83.89,146.59,132.585,230.63,52.49,119.615,103.745,73.435
81,242.215,95.51,160.405,339.84,156.25,117.325,41.085,46.245,107.775,70.46,83.315,258.975,191.355,157.235,46.285,136.22,112.83,167.65,57.895,91.435,66.75,36.295,83.875,146.59,132.55,230.62,52.485,119.48,103.75,73.425
82,242.315,95.51,160.54,340.02,156.265,117.29,41.105,46.255,107.815,70.465,83.24,258.945,191.415,157.295,46.275,136.345,112.865,167.785,57.95,91.465,66.825,36.305,83.82,146.59,132.645,230.935,52.51,119.52,103.745,73.425
83,242.32,95.57,160.455,339.96,156.08,117.19,41.095,46.245,107.835,70.385,83.16,258.715,191.43,157.29,46.225,136.33,112.775,167.76,57.98,91.385,66.755,36.285,83.77,146.59,132.64,230.87,52.445,119.505,103.735,73.435
84,242.485,95.625,160.46,339.855,156.25,117.34,41.125,46.255,107.76,70.425,83.245,258.77,191.445,157.39,46.225,136.535,112.785,167.77,58.08,91.425,66.805,36.345,83.82,146.585,132.64,230.98,52.475,119.605,103.785,73.435
85,242.46,95.73,160.39,339.86,156.24,117.33,41.115,46.245,107.875,70.42,83.22,258.77,191.585,157.305,46.235,136.46,112.8,167.775,58.115,91.415,66.82,36.365,83.78,146.615,132.57,230.97,52.475,119.155,103.86,73.48
86,242.63,95.785,160.325,340.265,156.265,117.31,41.115,46.255,107.865,70.445,83.18,258.9,191.75,157.295,46.205,136.47,112.745,167.915,58.195,91.455,66.805,36.395,83.785,146.655,132.645,230.98,52.485,119.595,103.895,73.56
87,242.61,95.77,160.335,340.425,156.13,117.195,41.085,46.235,107.855,70.455,83.165,258.965,191.735,157.315,46.205,136.595,112.735,167.925,58.185,91.365,66.8,36.375,83.715,146.82,132.615,230.96,52.455,119.475,103.885,73.565
88,242.365,95.865,160.28,340.215,156.085,117.31,41.085,46.225,107.855,70.475,83.245,259.145,191.625,157.295,46.205,136.51,112.83,167.96,58.2,91.325,66.79,36.345,83.705,146.82,132.59,230.925,52.505,119.365,103.835,73.49
89,242.48,95.93,160.555,340.125,155.8,117.325,41.085,46.215,107.855,70.595,83.18,259.325,191.605,157.28,46.225,136.495,112.86,167.965,58.23,91.345,66.77,36.375,83.735,146.81,132.6,230.93,52.505,119.45,103.835,73.46
90,242.56,95.935,160.54,340.26,155.72,117.27,41.085,46.215,107.855,70.59,83.16,259.405,191.515,157.37,46.265,136.5,112.935,167.975,58.265,91.355,66.73,36.385,83.75,146.815,132.6,230.97,52.505,119.47,103.9,73.515
91,242.455,95.945,160.625,340.165,155.635,117.37,41.085,46.205,107.855,70.58,83.215,259.39,191.5,157.335,46.265,136.39,112.915,167.98,58.305,91.275,66.72,36.385,83.73,146.81,132.58,230.98,52.565,119.51,103.935,73.515
92,242.365,95.95,160.735,340.165,155.845,117.54,41.085,46.175,107.835,70.515,83.23,259.4,191.675,157.33,46.29,136.385,112.965,168.065,58.28,91.37,66.73,36.365,83.7,146.82,132.58,231.045,52.575,119.54,103.935,73.48
93,242.375,95.835,161.03,340.275,156.185,117.495,41.075,46.175,107.73,70.515,83.245,259.395,191.5,157.395,46.245,136.34,112.96,167.905,58.26,91.355,66.7,36.335,83.675,146.745,132.585,230.975,52.56,119.55,103.85,73.54
94,242.475,95.845,161.22,340.32,156.24,117.66,41.095,46.195,107.695,70.57,83.29,259.675,191.57,157.51,46.235,136.32,112.98,168.035,58.29,91.375,66.65,36.355,83.69,146.72,132.605,231.09,52.575,119.575,103.85,73.6
95,242.455,95.85,161.2,340.13,156.305,117.63,41.085,46.175,107.635,70.52,83.2,259.58,191.445,157.57,46.245,136.23,112.975,167.92,58.25,91.355,66.63,36.345,83.635,146.65,132.49,231.08,52.54,119.56,103.84,73.58
96,242.365,95.845,161.17,339.9,156.28,117.515,41.085,46.175,107.54,70.555,83.17,259.355,191.43,157.58,46.275,136.2,113.03,167.82,58.25,91.345,66.61,36.345,83.565,146.615,132.385,231.085,52.49,119.575,103.815,73.64
97,242.37,95.8,161.095,339.84,156.3,117.465,41.085,46.175,107.52,70.555,83.115,259.485,191.6,157.475,46.305,136.19,113.085,167.9,58.295,91.335,66.605,36.375,83.56,146.665,132.385,230.99,52.495,119.565,103.795,73.635
98,242.355,95.8,161.135,339.76,156.2,117.42,41.095,46.165,107.67,70.52,83.11,259.39,191.45,157.48,46.295,136.195,113.1,167.77,58.295,91.345,66.565,36.365,83.525,146.73,132.27,230.995,52.485,119.505,103.745,73.605
99,242.36,95.775,161.155,340.18,156.21,117.47,41.075,46.165,107.66,70.53,83.125,259.375,191.48,157.495,46.265,136.115,113.085,167.86,58.3,91.345,66.56,36.355,83.525,146.77,132.32,230.95,52.435,119.48,103.73,73.435
100,242.36,95.78,161.165,340.315,156.32,117.475,41.085,46.195,107.655,70.505,83.15,259.465,191.575,157.495,46.295,136.175,113.175,167.88,58.355,91.405,66.53,36.365,83.535,146.84,132.38,230.9,52.445,119.365,103.72,73.415
101,242.33,95.715,161.155,340.24,156.145,117.31,41.025,46.185,107.655,70.46,83.105,259.455,191.625,157.455,46.25,136.11,113.125,167.76,58.4,91.4,66.45,36.385,83.59,146.795,132.255,230.76,52.415,119.2,103.71,73.46
102,242.33,95.705,161.085,339.77,156.175,117.245,40.985,46.215,107.58,70.41,83.025,259.135,191.445,157.395,46.245,136.16,113.1,167.75,58.33,91.435,66.49,36.335,83.61,146.78,132.385,230.63,52.425,119.205,103.63,73.44
103,242.375,95.68,161.2,339.695,156.165,117.2,40.975,46.215,107.56,70.365,82.92,259.07,191.42,157.285,46.245,136.17,113.085,167.705,58.23,91.485,66.465,36.305,83.665,146.765,132.4,230.55,52.405,119.205,103.605,73.255
104,242.375,95.65,161.22,339.75,156.125,117.09,40.965,46.205,107.54,70.285,82.935,259.065,191.695,157.415,46.225,136.135,113.06,167.915,58.16,91.505,66.435,36.285,83.645,146.655,132.395,230.315,52.41,119.225,103.54,73.25
105,242.335,95.63,161.13,339.7,156.07,116.95,40.945,46.195,107.415,70.205,82.865,258.88,191.675,157.355,46.155,136.115,112.96,167.845,58.13,91.525,66.41,36.285,83.63,146.56,132.365,230.315,52.385,119.21,103.465,73.245
106,242.38,95.66,161.21,339.53,156.1,116.885,40.965,46.205,107.425,70.2,82.89,258.965,191.83,157.46,46.145,136.115,113.01,167.795,58.17,91.575,66.44,36.315,83.685,146.7,132.43,230.28,52.425,119.195,103.435,73.32
107,242.52,95.66,161.245,339.64,156.115,116.835,40.935,46.215,107.415,70.175,82.88,259.015,191.74,157.455,46.155,136.145,113.05,167.76,58.21,91.575,66.43,36.315,83.65,146.7,132.44,230.505,52.41,119.22,103.435,73.35
108,242.52,95.61,161.165,339.505,156.115,116.95,40.915,46.195,107.425,70.195,82.93,259.02,191.73,157.44,46.125,136.14,113.05,167.67,58.25,91.535,66.42,36.325,83.61,146.565,132.28,230.505,52.415,119.205,103.39,73.34
109,242.52,95.66,161.32,339.57,155.935,117.025,40.935,46.205,107.43,70.19,82.91,258.995,191.915,157.445,46.145,136.165,113.075,167.7,58.29,91.575,66.465,36.335,83.61,146.585,132.345,230.46,52.42,119.22,103.44,73.45
110,242.525,95.66,161.345,339.71,155.915,117.025,40.945,46.205,107.4,70.205,82.93,259.175,191.81,157.44,46.165,136.21,113.075,167.705,58.305,91.545,66.45,36.345,83.605,146.545,132.35,230.705,52.44,119.235,103.435,73.445
111,242.515,95.72,161.425,339.665,155.95,117.14,40.965,46.205,107.38,70.23,83.035,259.255,191.725,157.475,46.185,136.315,113.125,167.71,58.355,91.565,66.455,36.365,83.61,146.55,132.35,230.8,52.475,119.255,103.45,73.48
112,242.495,95.735,161.525,339.71,155.965,116.99,40.965,46.205,107.385,70.305,82.945,259.335,191.86,157.47,46.165,136.265,113.165,167.675,58.38,91.555,66.48,36.375,83.61,146.64,132.355,230.845,52.475,119.305,103.43,73.475
113,242.505,95.715,161.395,339.705,155.97,116.82,40.955,46.185,107.415,70.3,82.95,259.365,191.79,157.545,46.155,136.245,113.14,167.655,58.34,91.5,66.455,36.355,83.605,146.645,132.345,230.725,52.485,119.295,103.425,73.385
114,242.35,95.745,161.585,339.715,156.005,116.81,40.945,46.205,107.435,70.295,82.945,259.35,191.82,157.54,46.125,136.27,113.115,167.675,58.35,91.525,66.46,36.375,83.615,146.645,132.32,230.855,52.505,119.365,103.45,73.49
