,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
16,216.015,93.375,173.025,330.635,146.39,118.25,42.355,44.075,100.765,65.27,76.47,259.445,173.57,155.565,51.185,130.465,112.12,163.01,56.43,92.72,67.775,35.915,78.665,138.81,123.965,224.145,47.395,120.1,86.99,62.955
17,215.93,93.36,172.995,330.275,146.29,118.27,42.345,44.065,100.81,65.21,76.515,259.495,173.415,155.515,51.18,130.265,112.045,163.01,56.42,92.72,67.785,35.91,78.63,138.805,123.965,223.87,47.395,120.06,86.95,62.945
18,215.925,93.235,172.785,330.185,146.245,118.245,42.295,44.085,100.73,65.325,76.5,259.465,173.3,155.43,51.17,130.225,111.995,162.915,56.415,92.615,67.715,35.895,78.65,138.805,123.78,223.865,47.36,120.04,86.94,62.945
19,215.94,93.175,172.68,329.735,146.25,118.23,42.285,44.105,100.77,65.335,76.53,259.445,173.3,155.435,51.155,130.255,112.09,162.92,56.4,92.61,67.675,35.905,78.665,138.81,123.895,223.855,47.345,120.025,86.96,62.945
20,215.995,93.175,172.605,329.84,146.11,118.185,42.255,44.11,100.62,65.29,76.505,259.225,173.28,155.475,51.16,130.215,112.015,162.985,56.45,92.58,67.64,35.885,78.645,138.81,123.9,223.83,47.315,120.035,86.965,62.96
21,215.72,93.17,172.56,330.075,146.195,118.13,42.205,44.115,100.615,65.305,76.48,259.145,173.455,155.47,51.195,130.2,111.935,162.955,56.45,92.49,67.71,35.885,78.635,138.81,123.875,223.86,47.28,119.925,86.995,62.96
22,215.675,93.045,172.58,330.215,146.195,118.13,42.205,44.07,100.665,65.225,76.49,258.865,173.415,155.425,51.185,130.175,111.885,162.915,56.44,92.505,67.705,35.875,78.63,138.565,123.735,223.825,47.255,119.95,87,62.93
23,215.425,93.01,172.375,330.21,145.735,118.1,42.135,44.055,100.69,65.115,76.485,258.65,173.325,155.285,51.155,130.125,111.79,162.8,56.48,92.355,67.655,35.875,78.615,138.565,123.685,223.645,47.205,119.88,86.955,62.715
24,215.45,93,172.505,330.1,145.725,118.125,42.165,44.075,100.725,65.02,76.48,259.04,173.33,155.315,51.19,130.365,111.87,162.78,56.53,92.33,67.66,35.905,78.63,138.545,123.68,223.565,47.205,119.9,86.95,62.71
25,215.45,93.005,172.56,330.3,145.705,118.225,42.175,44.075,100.73,65.025,76.495,258.905,173.55,155.455,51.205,130.45,111.89,162.78,56.53,92.325,67.685,35.915,78.615,138.38,123.705,223.825,47.175,119.94,86.975,62.77
26,215.555,93.015,172.625,330.635,145.955,118.215,42.195,44.065,100.74,65.08,76.57,259.015,173.545,155.52,51.185,130.38,111.845,162.945,56.515,92.335,67.725,35.895,78.565,138.395,123.8,224.03,47.175,119.97,86.995,62.765
27,215.555,93.055,172.66,330.625,146.105,118.355,42.185,44.065,100.785,65.095,76.605,259.345,173.565,155.17,51.205,130.285,111.895,162.97,56.51,92.315,67.685,35.885,78.585,138.255,123.69,224.02,47.175,119.97,86.955,62.765
28,215.465,93.03,172.725,330.49,145.935,118.33,42.205,44.065,100.83,65.025,76.6,259.01,173.62,155.105,51.205,130.175,111.865,162.94,56.445,92.335,67.71,35.885,78.575,138.26,123.69,223.875,47.195,119.94,86.935,62.865
29,215.445,93.015,172.65,330.5,145.96,118.29,42.205,44.085,100.835,65.04,76.595,259.2,173.555,155.12,51.185,130.13,111.88,162.96,56.42,92.24,67.71,35.855,78.635,138.435,123.69,224,47.185,119.905,86.925,62.82
30,215.445,93.015,172.65,330.5,145.96,118.29,42.205,44.085,100.835,65.04,76.595,259.2,173.555,155.12,51.185,130.13,111.88,162.96,56.42,92.24,67.71,35.855,78.635,138.435,123.69,224,47.185,119.905,86.925,62.82
31,215.6,93.015,172.445,330.535,145.815,118.255,42.085,44.135,100.875,65.035,76.595,258.96,173.435,155.185,51.135,130.21,111.88,162.95,56.39,92.085,67.595,35.865,78.665,138.29,123.69,223.99,47.245,119.79,86.94,62.83
32,215.625,93.015,172.49,331.07,145.86,118.225,42.085,44.14,100.9,64.985,76.595,259.27,173.48,155.245,51.135,130.195,111.945,162.96,56.385,92.085,67.63,35.855,78.63,138.4,123.75,223.985,47.245,119.775,86.96,62.83
33,215.76,93.065,172.56,331.06,145.865,118.215,42.105,44.125,100.93,65.015,76.6,259.315,173.47,155.365,51.155,130.22,112.075,163.035,56.395,92.115,67.61,35.875,78.625,138.375,123.78,224.155,47.225,119.91,87.005,62.825
34,215.67,93.04,172.48,331,145.86,118.215,42.085,44.095,100.845,65.015,76.595,259.185,173.415,155.395,51.105,130.21,111.95,163.025,56.37,92.075,67.545,35.875,78.615,138.38,123.72,224.185,47.205,119.9,86.93,62.87
35,215.695,93.045,172.48,331.2,146.03,118.19,42.055,44.065,100.795,65.015,76.59,258.5,173.395,155.42,51.105,130.16,112.06,163.03,56.32,92.085,67.48,35.86,78.595,138.38,123.785,224.21,47.175,119.88,86.91,62.835
36,215.62,93.045,172.445,331.31,146.095,118.165,42.035,44.065,100.71,65.005,76.585,258.545,173.345,155.365,51.085,130.115,112.045,162.95,56.345,92.015,67.465,35.855,78.595,138.38,123.71,224.095,47.195,119.81,86.87,62.84
37,215.685,93.02,172.55,331.595,146.355,118.265,42.095,44.06,100.785,65.04,76.615,258.42,173.415,155.41,51.145,130.075,112.13,163.005,56.375,92.09,67.5,35.865,78.615,138.375,123.77,224.545,47.185,119.865,86.87,62.815
38,215.905,93.015,172.645,331.62,146.52,118.265,42.125,44.075,100.81,65.095,76.625,258.595,173.44,155.44,51.155,130.115,112.225,163.01,56.355,92.16,67.53,35.865,78.645,138.385,123.8,224.355,47.215,119.925,86.91,62.88
39,215.865,93.04,172.685,331.625,146.53,118.305,42.135,44.075,100.81,65.015,76.675,258.405,173.37,155.41,51.165,130.055,112.2,162.995,56.36,92.145,67.515,35.855,78.665,138.465,123.78,224.135,47.215,119.89,86.985,62.92
40,215.96,93.095,172.795,331.895,146.535,118.345,42.155,44.08,100.89,65.06,76.705,258.515,173.54,155.405,51.19,129.985,112.31,163.06,56.32,92.175,67.53,35.855,78.67,138.45,123.885,224.505,47.245,119.955,87.015,62.91
41,216.075,93.14,172.7,332.14,146.595,118.33,42.135,44.075,100.92,65.125,76.73,258.46,173.43,155.395,51.205,129.98,112.29,163,56.305,92.135,67.52,35.845,78.67,138.39,123.92,224.53,47.225,119.945,87,62.91
42,216.235,93.16,172.74,332.305,146.68,118.33,42.145,44.085,100.93,65.165,76.75,258.645,173.495,155.445,51.215,129.985,112.29,163.07,56.27,92.16,67.545,35.855,78.67,138.45,123.925,224.53,47.235,119.98,86.975,62.91
43,216.145,93.16,172.715,332.35,146.465,118.305,42.125,44.075,100.84,65.08,76.755,258.485,173.47,155.4,51.155,129.915,112.275,163.03,56.215,92.115,67.51,35.845,78.625,138.455,123.89,224.54,47.195,119.93,86.905,62.91
44,216.075,93.16,172.85,332.835,146.545,118.3,42.105,44.055,100.855,65.06,76.765,258.49,173.51,155.51,51.155,129.88,112.36,163.03,56.185,92.12,67.515,35.845,78.655,138.455,123.725,224.54,47.175,119.965,86.925,62.905
45,216.045,93.175,172.885,332.925,146.625,118.295,42.115,44.055,100.825,65.055,76.765,258.495,173.515,155.475,51.165,129.8,112.365,163.03,56.165,92.14,67.535,35.845,78.625,138.46,123.71,224.54,47.155,119.97,86.91,62.905
46,215.895,93.085,172.855,332.525,146.415,118.245,42.105,44.055,100.79,64.995,76.785,258.455,173.42,155.525,51.185,129.775,112.28,163.03,56.16,92.065,67.515,35.845,78.655,138.45,123.7,224.55,47.135,119.97,86.91,62.9
47,215.95,93.08,172.85,332.31,146.47,118.27,42.075,44.055,100.735,65.005,76.82,258.32,173.44,155.62,51.165,129.745,112.285,162.96,56.17,92.03,67.515,35.845,78.67,138.295,123.585,224.54,47.145,119.955,86.895,62.905
48,215.915,93.08,172.905,332.325,146.44,118.275,42.075,44.055,100.715,65.07,76.83,258.46,173.44,155.69,51.185,129.77,112.235,162.95,56.135,92.02,67.45,35.845,78.69,138.23,123.625,224.525,47.175,119.925,86.82,62.905
49,215.63,92.925,172.815,332,146.065,118.23,42.055,44.045,100.65,65.01,76.8,258.455,173.315,155.57,51.155,129.63,112.085,162.82,56.085,91.935,67.33,35.805,78.665,138.23,123.48,224.355,47.175,119.745,86.76,62.85
50,215.63,92.925,172.84,332.21,146.03,118.22,42.015,44.035,100.67,64.98,76.825,258.505,173.325,155.57,51.155,129.64,112.09,162.78,56.095,92.01,67.32,35.815,78.665,138.2,123.49,224.175,47.155,119.785,86.755,62.855
51,215.71,92.99,173,333.01,146.19,118.265,42.095,44.035,100.765,65.04,76.84,258.665,173.385,155.765,51.205,129.62,112.195,162.935,56.095,92.09,67.345,35.825,78.66,138.22,123.695,224.405,47.145,119.835,86.76,62.845
52,215.83,93.01,173.155,333.595,146.32,118.3,42.085,44.055,100.9,65.04,76.845,258.75,173.43,155.78,51.205,129.7,112.22,163.02,56.135,92.12,67.35,35.835,78.665,138.215,123.795,224.5,47.155,119.9,86.795,62.865
53,215.84,93.065,173.215,333.685,146.43,118.32,42.135,44.075,100.96,65.15,76.865,258.925,173.505,155.815,51.235,129.73,112.29,163.035,56.185,92.17,67.325,35.855,78.655,138.235,123.77,224.645,47.195,119.95,86.82,62.87
54,215.785,93.105,173.085,333.225,146.28,118.34,42.115,44.065,100.89,65.13,76.83,258.945,173.4,155.765,51.215,129.74,112.28,163.095,56.235,92.135,67.32,35.855,78.645,138.235,123.735,224.615,47.225,119.91,86.785,62.87
55,215.795,93.08,173.135,333.13,146.295,118.36,42.095,44.045,100.865,65.045,76.865,258.615,173.195,155.765,51.215,129.795,112.27,163.095,56.255,92.16,67.32,35.855,78.645,138.235,123.735,224.585,47.225,119.91,86.785,62.875
56,215.825,93.095,173.2,333.21,146.4,118.42,42.125,44.065,100.94,65.04,76.93,258.8,173.285,155.78,51.225,129.84,112.35,163.095,56.31,92.22,67.37,35.875,78.665,138.255,123.735,224.435,47.235,119.93,86.77,62.875
57,216.065,93.085,173.25,332.965,146.43,118.49,42.135,44.085,100.995,65.045,76.925,258.96,173.355,155.855,51.225,129.875,112.29,163.095,56.335,92.18,67.37,35.885,78.685,138.425,123.74,224.26,47.235,119.905,86.785,62.88
58,216.19,93.04,173.345,333.055,146.35,118.505,42.115,44.085,101.095,65.09,76.945,258.815,173.36,155.825,51.205,129.93,112.275,163.095,56.335,92.16,67.39,35.885,78.69,138.4,123.74,224.565,47.235,119.865,86.785,62.875
59,216.24,93.025,173.455,332.975,146.44,118.585,42.135,44.075,101.17,65.105,76.985,258.82,173.475,155.84,51.215,130.015,112.26,163.155,56.355,92.235,67.39,35.885,78.685,138.4,123.745,224.705,47.245,119.885,86.825,62.905
60,216.375,93.045,173.43,332.99,146.575,118.615,42.125,44.095,101.22,65.06,76.985,258.94,173.515,155.845,51.215,130.135,112.285,163.23,56.385,92.215,67.45,35.905,78.695,138.53,123.825,224.82,47.255,119.91,86.86,62.95
61,216.32,93,173.46,332.895,146.595,118.62,42.095,44.09,101.21,65.14,77.015,258.83,173.505,155.845,51.205,130.34,112.26,163.19,56.385,92.175,67.445,35.915,78.685,138.52,123.73,224.825,47.255,119.88,86.84,62.965
62,216.365,92.985,173.495,332.83,146.44,118.63,42.095,44.095,101.18,65.125,77.04,258.815,173.465,155.845,51.195,130.335,112.31,163.165,56.395,92.21,67.475,35.915,78.695,138.485,123.7,224.82,47.275,119.83,86.83,62.965
63,216.295,92.975,173.49,332.635,146.315,118.64,42.105,44.095,101.185,65.055,77.025,258.655,173.415,155.86,51.195,130.3,112.3,163.17,56.315,92.245,67.49,35.905,78.665,138.485,123.7,224.715,47.255,119.805,86.85,62.97
64,216.33,92.93,173.27,332.58,146.205,118.595,42.065,44.125,101.135,65.06,77.045,258.57,173.315,155.855,51.155,130.24,112.205,163.09,56.305,92.16,67.5,35.895,78.68,138.27,123.67,224.62,47.275,119.74,86.82,62.995
65,216.485,92.94,173.34,332.205,146.4,118.615,42.085,44.135,101.135,65.125,77.065,258.565,173.315,156.015,51.165,130.22,112.225,163.175,56.305,92.18,67.51,35.895,78.71,138.34,123.67,224.66,47.295,119.77,86.85,62.995
66,216.575,92.975,173.305,332.36,146.5,118.66,42.085,44.135,101.175,65.12,77.095,258.485,173.36,156.055,51.155,130.22,112.26,163.19,56.285,92.2,67.505,35.885,78.695,138.34,123.725,224.66,47.295,119.755,86.87,63.035
67,216.72,93.03,173.2,332.735,146.655,118.63,42.095,44.115,101.175,65.11,77.125,258.745,173.445,156.11,51.155,130.225,112.305,163.2,56.285,92.16,67.51,35.905,78.695,138.485,123.785,224.75,47.315,119.79,86.875,63
68,216.735,93.065,173.175,332.71,146.67,118.555,42.085,44.115,101.175,65.135,77.125,258.59,173.285,156.115,51.155,130.225,112.29,163.22,56.255,92.175,67.505,35.885,78.705,138.43,123.79,224.68,47.315,119.815,86.875,62.98
69,216.735,93.055,173.075,332.455,146.61,118.645,42.055,44.125,101.2,65.12,77.135,258.505,173.205,156.115,51.155,130.22,112.24,163.19,56.225,92.145,67.395,35.885,78.715,138.43,123.78,224.65,47.295,119.775,86.885,62.935
70,216.85,93.01,173.175,332.82,146.715,118.665,42.085,44.125,101.24,65.12,77.15,258.68,173.18,156.385,51.185,130.215,112.315,163.19,56.225,92.19,67.405,35.885,78.735,138.43,123.785,224.65,47.285,119.855,86.9,62.965
71,216.88,93.075,173.115,332.84,146.72,118.68,42.075,44.115,101.235,65.125,77.135,258.8,173.365,156.34,51.185,130.215,112.35,163.195,56.255,92.16,67.38,35.885,78.735,138.51,123.835,224.65,47.285,119.78,86.915,62.965
72,216.825,93.07,173.08,332.795,146.6,118.73,42.065,44.135,101.2,65.07,77.125,258.645,173.235,156.24,51.17,130.115,112.295,163.155,56.245,92.125,67.36,35.885,78.765,138.485,123.795,224.475,47.285,119.765,86.93,62.935
73,216.825,93.07,173.095,332.85,146.72,118.7,42.055,44.145,101.24,65.085,77.125,258.71,173.275,156.225,51.155,130.12,112.285,163.16,56.225,92.18,67.395,35.885,78.765,138.485,123.795,224.63,47.295,119.79,86.945,62.935
74,216.88,93.115,173.165,332.845,146.72,118.695,42.045,44.125,101.285,65.11,77.105,258.6,173.44,156.255,51.185,130.065,112.32,163.16,56.225,92.205,67.4,35.885,78.715,138.485,123.81,224.615,47.295,119.86,86.945,62.935
75,216.86,93.105,173.215,332.68,146.71,118.635,42.025,44.115,101.275,65.105,77.065,258.63,173.415,156.355,51.155,130.045,112.325,163.145,56.225,92.175,67.375,35.885,78.715,138.485,123.765,224.775,47.285,119.92,86.955,62.96
76,216.865,93.1,173.29,332.83,146.795,118.66,42.065,44.115,101.29,65.14,77.065,258.815,173.46,156.365,51.185,130.05,112.35,163.2,56.26,92.195,67.355,35.905,78.71,138.485,123.8,224.78,47.295,119.97,86.965,62.95
77,216.865,93.1,173.275,332.87,146.705,118.625,42.045,44.125,101.26,65.165,77.04,258.725,173.445,156.42,51.165,130.06,112.29,163.28,56.285,92.15,67.34,35.915,78.745,138.485,123.8,224.85,47.295,119.955,86.92,62.925
78,216.815,93.05,173.175,332.64,146.485,118.62,42.015,44.125,101.255,65.15,77.045,258.535,173.42,156.43,51.155,130.075,112.185,163.31,56.24,92.095,67.325,35.905,78.75,138.485,123.78,224.595,47.315,119.935,86.87,62.92
79,216.855,93.04,173.21,332.305,146.68,118.625,42.015,44.125,101.285,65.145,77.035,258.455,173.34,156.475,51.135,130.05,112.13,163.305,56.205,92.085,67.32,35.905,78.725,138.43,123.735,224.635,47.335,119.925,86.855,62.92
80,216.815,93.02,173.175,332.435,146.555,118.545,42.015,44.115,101.31,65.04,76.985,258.37,173.27,156.425,51.095,130,112.07,163.23,56.2,92.075,67.295,35.895,78.7,138.285,123.695,224.5,47.315,119.865,86.82,62.925
81,216.78,92.99,173.11,332.34,146.575,118.52,41.975,44.105,101.265,65.065,76.965,258.45,173.2,156.42,51.095,130.04,112.045,163.13,56.18,92.075,67.24,35.875,78.695,138.295,123.635,224.245,47.295,119.86,86.775,62.91
82,216.68,92.955,173.025,332.1,146.58,118.555,41.985,44.085,101.175,65.03,76.975,258.43,173.105,156.345,51.025,129.985,112.015,163.125,56.145,92.015,67.21,35.855,78.67,138.285,123.635,224.23,47.275,119.8,86.735,62.885
83,216.7,92.98,173.025,332.21,146.615,118.545,41.995,44.085,101.22,65.065,76.945,258.44,173.135,156.295,51.045,129.975,112.04,163.185,56.135,92.005,67.21,35.845,78.645,138.29,123.645,224.39,47.275,119.825,86.755,62.88
84,216.615,92.94,172.985,332.19,146.56,118.595,41.965,44.085,101.16,65.055,76.925,258.405,173.17,156.255,51.025,129.89,112.02,163.095,56.115,91.945,67.205,35.825,78.635,138.295,123.645,224.385,47.275,119.8,86.75,62.87
85,216.56,92.845,172.925,331.925,146.39,118.565,41.985,44.065,101.115,65.03,76.895,258.395,173.08,156.285,50.975,129.78,111.97,162.895,56.075,91.905,67.185,35.805,78.57,138.23,123.51,224.15,47.265,119.735,86.655,62.795
86,216.545,92.93,172.89,332.205,146.475,118.665,42.025,44.055,101.15,65.075,76.945,258.455,173.07,156.315,50.975,129.825,112.06,162.98,56.055,91.905,67.22,35.815,78.575,138.2,123.565,224.175,47.295,119.755,86.65,62.85
87,216.62,92.96,172.805,332.26,146.52,118.69,42.025,44.035,101.15,65.05,76.945,258.39,173.12,156.205,50.905,129.85,112.045,162.87,56.07,91.885,67.23,35.805,78.59,138.2,123.605,224.265,47.295,119.7,86.585,62.85
88,216.645,92.92,172.805,331.905,146.505,118.665,42.005,44.035,101.14,65.045,76.92,258.34,173.07,156.195,50.895,129.86,112.02,162.855,56.095,91.895,67.17,35.805,78.58,138.2,123.585,224.265,47.295,119.665,86.575,62.85
89,216.7,92.955,172.805,331.805,146.725,118.7,42.015,44.065,101.17,65.065,76.925,258.475,173.065,156.25,50.925,129.935,112.105,162.93,56.145,91.975,67.22,35.835,78.605,138.2,123.625,224.415,47.305,119.75,86.6,62.855
90,216.555,92.965,172.84,332.06,146.615,118.73,42.005,44.075,101.195,65.045,76.935,258.39,173.1,156.105,50.925,129.895,112.055,162.9,56.165,91.935,67.205,35.845,78.605,138.185,123.645,224.455,47.305,119.745,86.605,62.85
91,216.46,92.95,172.865,332.115,146.615,118.84,41.995,44.075,101.135,65.07,76.965,257.975,173.09,156.115,50.925,129.9,112.03,162.875,56.18,91.915,67.22,35.845,78.585,138.18,123.61,224.595,47.305,119.72,86.655,62.855
92,216.49,92.93,172.965,331.895,146.505,118.83,41.975,44.065,101.17,65.035,76.935,257.965,173.095,156.065,50.905,129.91,112.02,162.855,56.205,91.96,67.225,35.855,78.585,138.07,123.59,224.6,47.315,119.775,86.645,62.89
93,216.455,92.935,172.95,331.99,146.485,118.715,41.975,44.055,101.16,65.02,76.9,257.965,173.125,155.935,50.865,129.88,111.975,162.805,56.24,91.96,67.23,35.845,78.585,138.085,123.555,224.6,47.315,119.77,86.595,62.87
94,216.63,92.93,173.01,332.215,146.56,118.815,41.975,44.055,101.205,65.04,76.935,258.06,173.225,156.04,50.91,129.905,112.005,162.84,56.235,92.005,67.26,35.855,78.585,138.175,123.575,224.76,47.325,119.825,86.62,62.885
95,216.575,92.945,173.03,332.405,146.625,118.835,41.975,44.065,101.28,65.045,76.98,257.975,173.18,156.02,50.905,129.905,112.01,162.82,56.235,91.995,67.26,35.845,78.605,138.155,123.6,224.79,47.335,119.855,86.625,62.875
96,216.64,92.905,173.07,332.4,146.685,118.935,41.965,44.075,101.275,65.085,77.015,257.915,173.225,155.98,50.905,129.905,112.005,162.825,56.245,92.005,67.25,35.855,78.62,138.155,123.63,224.94,47.335,119.88,86.655,62.905
97,216.635,92.87,172.99,332.12,146.675,118.865,41.935,44.085,101.27,65.03,77.01,257.425,173.14,155.955,50.825,129.83,111.935,162.8,56.285,91.95,67.25,35.85,78.625,138.155,123.525,224.775,47.325,119.83,86.575,62.91
98,216.72,92.84,173.05,331.875,146.7,118.87,41.955,44.105,101.295,65.05,77.015,257.825,173.23,155.885,50.815,129.89,111.945,162.855,56.305,91.975,67.29,35.855,78.655,138.165,123.57,224.835,47.345,119.825,86.6,62.955
99,216.71,92.84,172.98,332.23,146.665,118.785,41.955,44.105,101.25,65.075,76.985,257.835,173.375,155.875,50.805,129.895,111.965,162.875,56.305,91.935,67.265,35.875,78.615,138.15,123.49,224.855,47.345,119.81,86.6,62.945
100,216.735,92.855,172.985,332.375,146.7,118.795,41.955,44.115,101.27,65.065,76.985,257.855,173.235,155.875,50.785,129.905,111.98,162.865,56.325,91.925,67.28,35.875,78.625,138.15,123.54,224.855,47.345,119.81,86.625,62.965
101,216.87,92.87,173.025,332.615,146.74,118.855,41.965,44.125,101.3,65.07,77.03,257.83,173.2,155.87,50.785,129.96,112.005,162.89,56.355,91.955,67.28,35.895,78.675,138.15,123.615,224.855,47.365,119.795,86.65,62.99
102,216.875,92.895,173.03,332.43,146.73,118.77,41.965,44.125,101.28,65.1,76.985,257.915,173.205,155.91,50.785,129.935,111.98,162.88,56.345,91.935,67.28,35.885,78.665,138.165,123.575,224.855,47.365,119.76,86.625,62.97
103,216.92,92.875,173,332.35,146.71,118.735,41.955,44.125,101.29,65.09,76.985,257.895,173.32,155.94,50.79,129.945,111.995,162.87,56.345,91.955,67.235,35.895,78.695,138.165,123.58,224.92,47.365,119.77,86.675,62.985
104,216.895,92.875,172.985,332.345,146.775,118.575,41.945,44.115,101.29,65.1,76.935,257.87,173.335,155.945,50.785,129.945,112,162.86,56.325,91.945,67.24,35.895,78.685,138.175,123.54,224.91,47.355,119.765,86.645,63.03
105,216.83,92.865,172.94,332.625,146.67,118.555,41.945,44.115,101.25,65.095,76.91,257.825,173.34,155.85,50.785,129.93,111.975,162.815,56.315,91.915,67.235,35.895,78.655,138.175,123.54,224.9,47.355,119.745,86.6,63.01
106,217.085,92.88,172.965,332.62,146.775,118.595,41.97,44.135,101.28,65.165,76.945,257.965,173.485,155.92,50.865,129.94,112.005,162.865,56.325,91.915,67.28,35.885,78.705,138.175,123.535,225.14,47.365,119.81,86.66,63.07
107,217.225,92.96,172.945,332.855,146.87,118.56,41.995,44.145,101.34,65.175,76.955,258.105,173.6,155.97,50.91,129.98,112.115,162.92,56.365,91.955,67.335,35.915,78.725,138.31,123.55,225.305,47.365,119.895,86.685,63.105
108,217.275,92.99,173.06,332.89,146.87,118.615,42.015,44.155,101.365,65.19,76.975,258.115,173.505,155.98,50.96,130,112.105,162.97,56.385,92.045,67.32,35.925,78.725,138.285,123.55,225.365,47.375,119.96,86.695,63.14
109,217.22,92.97,173.08,332.44,146.81,118.54,42.005,44.155,101.345,65.19,76.945,258.115,173.485,155.93,50.935,130.005,112.105,162.93,56.385,92.035,67.315,35.915,78.725,138.27,123.48,225.3,47.365,119.95,86.66,63.14
110,217.215,92.95,173.05,332.475,146.77,118.575,41.995,44.135,101.32,65.15,76.925,258.075,173.47,155.865,50.905,129.99,112.075,162.9,56.365,92.005,67.295,35.915,78.695,138.27,123.41,225.18,47.355,119.93,86.665,63.125
111,217.2,92.94,173.12,332.44,146.77,118.595,41.995,44.135,101.34,65.14,76.905,258.05,173.49,155.86,50.925,129.975,112.1,162.865,56.365,92.035,67.31,35.905,78.705,138.27,123.405,225.09,47.355,119.945,86.705,63.18
112,217.215,92.98,173.07,332.735,146.905,118.685,42.015,44.145,101.32,65.165,76.925,258.09,173.515,155.925,50.92,129.985,112.14,162.87,56.375,92.095,67.32,35.905,78.705,138.27,123.445,225.22,47.355,119.975,86.73,63.205
113,217.14,92.94,172.93,332.45,146.795,118.725,41.995,44.135,101.24,65.19,76.955,258.07,173.445,155.87,50.915,129.96,112.055,162.815,56.365,92.055,67.335,35.905,78.725,138.24,123.41,225.065,47.355,119.945,86.7,63.18
