,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
1417,247.685,98.055,161.16,352.47,158.15,120.255,41.405,47.015,109.195,71.445,83.865,264.715,196.57,160.415,46.955,138.625,115.635,171.25,59.135,91.925,67.185,36.915,84.975,149.045,136.335,234.7,53.545,121.92,105.75,73.52
1418,247.75,98.05,161.13,352.36,158.165,120.255,41.405,47.015,109.22,71.45,83.865,264.715,196.575,160.38,46.965,138.635,115.655,171.255,59.15,91.925,67.19,36.915,84.965,149.045,136.36,234.7,53.545,121.885,105.755,73.52
1419,247.785,98.045,161.265,352.365,158.165,120.3,41.395,47.015,109.22,71.45,83.885,264.71,196.56,160.38,46.955,138.625,115.615,171.25,59.145,91.865,67.195,36.915,84.965,149.045,136.34,234.61,53.535,121.895,105.745,73.51
1420,247.75,98.045,161.345,352.21,158.115,120.275,41.405,47.015,109.23,71.435,83.865,264.71,196.49,160.38,46.955,138.625,115.625,171.255,59.145,91.855,67.205,36.915,84.965,149.045,136.275,234.61,53.535,121.86,105.745,73.5
1421,247.69,98.05,161.42,352.15,158.12,120.26,41.385,47.015,109.215,71.435,83.875,264.71,196.45,160.36,46.935,138.615,115.625,171.185,59.145,91.835,67.195,36.915,84.965,149.045,136.275,234.56,53.525,121.89,105.715,73.49
1422,247.74,98.06,161.505,352.155,158.1,120.27,41.405,47.015,109.19,71.42,83.865,264.67,196.5,160.365,46.935,138.61,115.625,171.18,59.135,91.855,67.205,36.905,84.935,149.045,136.28,234.595,53.515,121.845,105.73,73.51
1423,247.685,98.05,161.585,352.155,158.055,120.25,41.395,47.015,109.13,71.405,83.845,264.64,196.43,160.365,46.925,138.59,115.615,171.175,59.135,91.875,67.165,36.905,84.945,149.02,136.265,234.54,53.505,121.845,105.715,73.5
1424,247.77,98.06,161.63,352.16,158.14,120.26,41.405,47.015,109.15,71.42,83.87,264.645,196.48,160.395,46.945,138.61,115.605,171.21,59.155,91.915,67.195,36.915,84.955,149.03,136.33,234.635,53.515,121.87,105.715,73.5
1425,247.78,98.07,161.655,352.29,158.14,120.26,41.415,47.015,109.155,71.42,83.865,264.645,196.505,160.405,46.945,138.62,115.635,171.205,59.165,91.935,67.195,36.915,84.955,149.03,136.32,234.63,53.515,121.92,105.715,73.5
1426,247.815,98.065,161.595,352.3,158.145,120.185,41.425,47.015,109.155,71.46,83.865,264.67,196.46,160.435,46.955,138.62,115.625,171.215,59.175,91.95,67.195,36.915,84.955,149.03,136.33,234.705,53.515,121.945,105.725,73.5
