,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
1359,199.025,106.245,207.555,369.625,133.37,120.14,47.625,49.375,116.58,59.125,82.595,228.96,185.195,124.17,48.315,144.56,110.785,183.065,75.185,111.815,77.74,44.415,91.005,129.305,129.865,275.26,57.495,144.11,104.005,81.445
1360,199.025,106.26,207.55,369.625,133.37,120.14,47.625,49.375,116.575,59.125,82.595,228.955,185.19,124.175,48.315,144.555,110.785,183.04,75.185,111.825,77.725,44.415,91.005,129.305,129.825,275.315,57.495,144.11,104.005,81.42
1361,199.075,106.26,207.52,369.425,133.36,120.115,47.615,49.375,116.575,59.115,82.565,229.005,185.165,124.165,48.315,144.56,110.805,183.015,75.185,111.815,77.725,44.415,91.005,129.285,129.845,275.36,57.485,144.11,104.005,81.395
1362,199.105,106.255,207.455,369.45,133.365,120.12,47.615,49.375,116.555,59.125,82.565,229,185.155,124.155,48.305,144.58,110.805,183.03,75.185,111.795,77.73,44.415,91.015,129.28,129.85,275.395,57.485,144.055,104.005,81.395
1363,199.105,106.26,207.44,369.405,133.355,120.12,47.625,49.375,116.56,59.115,82.565,229.005,185.16,124.145,48.305,144.58,110.8,183.04,75.185,111.795,77.73,44.435,91.025,129.28,129.84,275.45,57.495,144.055,104.005,81.385
1364,199.11,106.26,207.36,369.405,133.345,120.12,47.625,49.375,116.57,59.125,82.575,229.005,185.16,124.14,48.305,144.56,110.785,183.04,75.185,111.785,77.73,44.435,91.025,129.28,129.8,275.455,57.485,144.05,104.005,81.365
1365,199.08,106.265,207.38,369.405,133.39,120.145,47.625,49.375,116.575,59.115,82.595,229.005,185.145,124.14,48.305,144.575,110.8,183.055,75.185,111.785,77.73,44.425,91.025,129.28,129.82,275.465,57.485,144.06,104.015,81.365
1366,199.125,106.285,207.46,369.38,133.445,120.15,47.635,49.365,116.585,59.125,82.595,229.04,185.155,124.15,48.335,144.555,110.805,183.065,75.175,111.82,77.73,44.405,91.005,129.305,129.85,275.55,57.485,144.105,104.015,81.365
1367,199.15,106.305,207.39,369.5,133.47,120.2,47.645,49.355,116.605,59.145,82.605,229.07,185.155,124.175,48.335,144.57,110.825,183.07,75.185,111.825,77.75,44.405,90.985,129.305,129.88,275.54,57.495,144.12,104.005,81.365
1368,199.15,106.305,207.39,369.505,133.465,120.205,47.645,49.355,116.635,59.135,82.605,229.07,185.155,124.19,48.335,144.575,110.805,183.065,75.185,111.825,77.755,44.42,90.985,129.305,129.915,275.465,57.495,144.14,104.015,81.375
1369,199.195,106.32,207.445,369.445,133.475,120.195,47.655,49.355,116.64,59.145,82.605,229.005,185.19,124.19,48.335,144.575,110.805,183.045,75.185,111.835,77.755,44.435,90.985,129.285,129.885,275.46,57.505,144.18,104.015,81.375
1370,199.205,106.32,207.495,369.515,133.535,120.215,47.675,49.365,116.665,59.155,82.615,228.995,185.22,124.23,48.345,144.585,110.815,183.045,75.185,111.865,77.755,44.435,90.985,129.305,129.9,275.53,57.505,144.215,104.035,81.395
1371,199.2,106.33,207.44,369.48,133.52,120.22,47.665,49.365,116.66,59.135,82.635,228.995,185.23,124.23,48.345,144.605,110.805,183.045,75.185,111.855,77.735,44.435,90.995,129.29,129.865,275.55,57.515,144.2,104.025,81.395
1372,199.195,106.325,207.44,369.48,133.525,120.22,47.665,49.365,116.66,59.145,82.655,228.995,185.225,124.23,48.345,144.605,110.815,183.045,75.185,111.835,77.735,44.435,90.985,129.29,129.865,275.57,57.505,144.195,104.03,81.375
1373,199.2,106.315,207.42,369.48,133.515,120.23,47.665,49.365,116.66,59.145,82.665,228.99,185.215,124.22,48.345,144.585,110.805,183.055,75.185,111.815,77.735,44.425,90.945,129.255,129.86,275.425,57.505,144.15,104.03,81.375
1374,199.21,106.31,207.44,369.48,133.53,120.265,47.665,49.365,116.615,59.145,82.665,228.91,185.2,124.245,48.355,144.605,110.785,183.055,75.185,111.825,77.735,44.425,90.955,129.255,129.84,275.34,57.505,144.13,104.035,81.375
1375,199.21,106.31,207.43,369.48,133.55,120.285,47.665,49.365,116.61,59.145,82.685,228.915,185.15,124.25,48.355,144.615,110.795,183.055,75.185,111.815,77.725,44.425,90.955,129.255,129.835,275.31,57.505,144.105,104.025,81.375
1376,199.165,106.31,207.38,369.34,133.525,120.29,47.645,49.355,116.61,59.135,82.675,228.915,185.1,124.24,48.355,144.575,110.775,183.055,75.185,111.795,77.67,44.415,90.945,129.255,129.81,275.25,57.505,144.085,104.015,81.365
1377,199.14,106.31,207.405,369.32,133.53,120.29,47.645,49.355,116.615,59.145,82.675,228.905,185.09,124.265,48.355,144.555,110.775,183.055,75.185,111.805,77.705,44.405,90.945,129.255,129.82,275.25,57.505,144.105,103.995,81.365
1378,199.09,106.3,207.37,369.305,133.5,120.27,47.645,49.355,116.63,59.145,82.675,228.9,185.07,124.265,48.355,144.545,110.765,183.06,75.165,111.795,77.69,44.405,90.955,129.255,129.8,275.24,57.505,143.995,103.995,81.365
1379,198.97,106.25,207.335,369.175,133.395,120.23,47.635,49.355,116.615,59.135,82.635,228.875,185.055,124.245,48.325,144.52,110.745,183.06,75.155,111.775,77.685,44.395,90.955,129.215,129.77,275.25,57.505,143.955,103.985,81.355
1380,198.95,106.245,207.305,369.045,133.37,120.22,47.625,49.355,116.595,59.115,82.635,228.895,185.025,124.23,48.325,144.515,110.745,183.07,75.145,111.745,77.66,44.395,90.955,129.185,129.75,275.19,57.505,143.945,103.995,81.355
1381,199.075,106.275,207.295,369.08,133.4,120.25,47.635,49.355,116.595,59.125,82.655,228.96,185.05,124.24,48.335,144.52,110.765,183.135,75.145,111.765,77.68,44.395,90.955,129.275,129.77,275.21,57.505,143.96,104.005,81.355
1382,199.075,106.275,207.295,369.055,133.38,120.25,47.625,49.355,116.6,59.135,82.655,228.925,185.04,124.24,48.325,144.51,110.755,183.135,75.145,111.745,77.675,44.395,90.945,129.27,129.765,275.195,57.505,143.935,104.01,81.355
1383,199.09,106.29,207.345,369.055,133.395,120.27,47.625,49.355,116.61,59.145,82.675,228.96,185.04,124.245,48.325,144.505,110.755,183.135,75.145,111.775,77.66,44.395,90.955,129.27,129.755,275.18,57.505,143.985,103.995,81.355
1384,199.14,106.32,207.37,369.19,133.38,120.305,47.645,49.355,116.635,59.115,82.685,229.005,185.055,124.27,48.335,144.52,110.775,183.12,75.145,111.775,77.68,44.405,90.955,129.295,129.785,275.26,57.505,143.99,104.01,81.385
1385,199.2,106.33,207.41,369.28,133.45,120.295,47.645,49.355,116.65,59.095,82.685,229.03,185.085,124.275,48.345,144.55,110.785,183.125,75.145,111.795,77.69,44.405,90.955,129.31,129.85,275.285,57.505,144.035,104.005,81.39
1386,199.135,106.315,207.4,369.285,133.45,120.29,47.645,49.355,116.65,59.085,82.685,229.015,185.1,124.275,48.345,144.535,110.775,183.125,75.145,111.805,77.69,44.415,90.945,129.28,129.81,275.3,57.505,144.005,103.995,81.395
