	MMM	AXP	AAPL	BA	CAT	CVX	CSCO	KO	DIS	DWDP	XOM	GS	HD	IBM	INTC	JNJ	JPM	MCD	MRK	MSFT	NKE	PFE	PG	TRV	UTX	UNH	VZ	V	WMT	WBA
38	217.805	92.41	168.165	330.175	147.85	114.195	43.385	42.665	99.87	63.42	73.45	251.075	174.985	151.26	50.735	125.77	109.875	157.27	53.8	91.775	65.395	34.745	76.835	137.09	123.97	215.655	46.845	119.125	86.65	66.565
39	217.38	92.325	168.065	329.805	147.62	114.2	43.355	42.675	99.85	63.345	73.465	250.78	174.985	151.125	50.685	125.76	109.675	157.27	53.8	91.725	65.375	34.725	76.84	137.01	123.99	215.6	46.875	119.1	86.625	66.565
40	217.375	92.15	168.115	329.815	147.57	114.21	43.355	42.675	99.815	63.36	73.455	250.575	174.815	151.16	50.67	125.82	109.635	157.27	53.785	91.755	65.325	34.725	76.815	136.88	123.89	215.605	46.895	119.065	86.58	66.54
41	217.405	92.195	168.18	329.655	147.56	114.215	43.335	42.685	99.775	63.335	73.445	250.6	174.77	151.125	50.635	125.76	109.78	157.225	53.735	91.655	65.32	34.705	76.795	136.905	123.885	215.5	46.925	119.095	86.575	66.54
42	217.435	92.225	168.245	329.81	147.43	114.13	43.325	42.695	99.755	63.3	73.455	250.635	174.72	151.19	50.625	125.725	109.825	157.225	53.715	91.665	65.325	34.675	76.815	136.98	123.89	215.5	46.905	119.1	86.52	66.465
43	217.48	92.255	168.265	330.095	147.395	114.175	43.315	42.675	99.78	63.335	73.5	250.82	175.08	151.24	50.615	125.75	109.885	157.225	53.72	91.655	65.355	34.675	76.815	137.02	123.89	215.51	46.895	119.14	86.57	66.46
44	217.44	92.255	168.275	330.265	147.47	114.21	43.315	42.695	99.84	63.42	73.525	250.82	175.14	151.275	50.615	125.855	109.915	157.225	53.745	91.665	65.365	34.705	76.815	137.22	124.15	215.87	46.875	119.115	86.6	66.53
45	217.445	92.66	168.29	330.125	147.525	114.195	43.275	42.695	99.8	63.43	73.535	250.7	175.135	151.27	50.565	125.79	109.89	157.2	53.765	91.615	65.29	34.725	76.805	137.22	124.215	215.925	46.855	119.03	86.595	66.53
46	217.34	92.525	168.36	330.265	147.55	114.265	43.285	42.695	99.815	63.47	73.565	250.785	175.21	151.165	50.555	125.735	109.99	157.145	53.75	91.635	65.285	34.705	76.82	137.225	124.475	215.805	46.855	119.055	86.575	66.555
47	217.375	92.6	168.465	330.295	147.55	114.285	43.295	42.685	99.82	63.49	73.585	250.995	175.21	151.29	50.555	125.775	110.025	157.145	53.725	91.665	65.325	34.705	76.81	137.23	124.43	215.9	46.855	119.085	86.615	66.555
48	217.57	92.595	168.525	330.31	147.55	114.345	43.315	42.685	99.85	63.46	73.62	251.1	175.3	151.325	50.605	125.735	110.09	157.145	53.72	91.695	65.36	34.715	76.815	137.295	124.49	215.9	46.855	119.1	86.645	66.555
