,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
76,240.48,98.15,179.61,353.6,157.345,116.305,45.245,44.705,104.085,71.625,74.485,270.695,179.98,158.385,52.135,133.07,117.295,157.09,54.935,95.985,66.045,36.735,80.245,140.92,132.665,224.05,48.795,123.78,88.06,70.045
77,240.39,98.175,179.605,353.425,157.4,116.3,45.255,44.705,104.08,71.615,74.495,270.775,180.01,158.37,52.155,133.13,117.23,157.06,54.955,95.985,66.005,36.745,80.225,140.875,132.73,224.04,48.825,123.83,88.025,70.045
78,240.535,98.195,179.51,353.435,157.465,116.34,45.255,44.705,104.09,71.62,74.535,270.98,180.085,158.375,52.175,133.13,117.285,157.13,54.975,95.955,66.035,36.765,80.205,140.91,132.68,223.975,48.825,123.875,88.05,70.05
79,240.615,98.27,179.565,353.635,157.445,116.36,45.265,44.695,104.115,71.665,74.565,270.69,180.23,158.425,52.185,133.17,117.31,157.125,54.985,95.975,66.055,36.755,80.195,140.975,132.755,223.995,48.855,123.925,88.075,70.08
80,240.555,98.175,179.485,353.535,157.395,116.28,45.245,44.685,104.185,71.62,74.515,270.435,180.16,158.39,52.135,133.18,117.245,157.02,54.985,95.965,66.045,36.745,80.195,140.92,132.69,223.995,48.845,123.86,88.07,70.095
81,240.62,98.19,179.465,353.635,157.385,116.235,45.255,44.685,104.165,71.6,74.525,270.44,180.315,158.375,52.145,133.2,117.275,157.05,54.995,95.945,66.095,36.755,80.205,140.92,132.685,224.03,48.865,123.875,88.08,70.12
82,240.56,98.19,179.465,353.645,157.475,116.205,45.245,44.695,104.17,71.6,74.535,270.44,180.33,158.375,52.135,133.2,117.255,157.05,55.005,95.915,66.075,36.755,80.195,140.92,132.745,224.06,48.895,123.875,88.07,70.125
83,240.565,98.185,179.465,353.735,157.505,116.195,45.255,44.715,104.155,71.615,74.495,270.48,180.41,158.42,52.125,133.24,117.205,157.135,55.015,95.965,66.065,36.765,80.185,140.91,132.71,224.045,48.915,123.9,88.085,70.14
84,240.59,98.16,179.465,353.87,157.505,116.22,45.255,44.725,104.175,71.635,74.475,270.33,180.44,158.41,52.115,133.28,117.225,157.055,55.025,95.955,66.035,36.785,80.195,140.915,132.72,224.03,48.905,123.9,88.055,70.135
85,240.525,98.155,179.415,353.835,157.425,116.225,45.265,44.735,104.155,71.63,74.475,270.3,180.64,158.445,52.105,133.245,117.285,157.01,55.025,96.025,66.045,36.765,80.185,140.91,132.755,224.03,48.915,123.895,88.125,70.145
86,240.525,98.125,179.405,353.815,157.31,116.29,45.275,44.735,104.175,71.675,74.485,270.24,180.68,158.44,52.095,133.235,117.295,157.11,55.025,96.025,66.035,36.775,80.135,140.83,132.725,224.005,48.925,123.89,88.105,70.14
87,240.695,98.2,179.385,354.195,157.485,116.37,45.295,44.735,104.175,71.72,74.485,270.56,180.795,158.5,52.095,133.195,117.405,157.24,55.005,96.165,66.045,36.725,80.145,140.875,132.755,224.06,48.935,123.96,88.155,70.15
88,240.615,98.2,179.375,354.095,157.46,116.385,45.275,44.715,104.16,71.71,74.455,270.405,180.86,158.46,52.105,133.23,117.405,157.225,54.995,96.175,66.045,36.725,80.175,140.765,132.675,224.055,48.925,123.945,88.145,70.155
89,240.76,98.25,179.435,354.165,157.56,116.49,45.285,44.715,104.175,71.82,74.535,270.29,180.94,158.525,52.155,133.29,117.46,157.15,55.025,96.195,66.055,36.755,80.215,140.81,132.755,224.075,48.965,123.975,88.175,70.195
90,240.745,98.29,179.395,354.065,157.505,116.475,45.325,44.725,104.205,71.81,74.515,270.155,180.985,158.465,52.145,133.295,117.495,157.235,55.055,96.195,66.105,36.775,80.235,140.915,132.77,224.08,48.985,124.005,88.175,70.225
91,240.73,98.285,179.41,353.905,157.395,116.415,45.335,44.725,104.205,71.79,74.485,270.07,181.075,158.49,52.155,133.305,117.455,157.195,55.055,96.145,66.085,36.765,80.215,140.89,132.74,224.095,48.985,124.07,88.235,70.22
92,240.665,98.275,179.375,354.085,157.355,116.375,45.335,44.715,104.13,71.78,74.455,270.3,181.085,158.44,52.175,133.36,117.485,157.15,55.065,96.185,66.085,36.775,80.195,140.855,132.725,224.08,48.985,123.99,88.21,70.175
93,240.69,98.3,179.425,354.34,157.475,116.39,45.345,44.705,104.14,71.775,74.455,270.445,181.055,158.475,52.205,133.435,117.505,157.24,55.075,96.195,66.065,36.765,80.175,140.89,132.715,224.05,48.965,124.025,88.22,70.175
94,240.685,98.28,179.465,354.44,157.515,116.405,45.355,44.685,104.17,71.755,74.445,270.375,180.945,158.48,52.215,133.38,117.475,157.275,55.075,96.185,66.055,36.755,80.105,140.9,132.745,224.045,48.965,124.025,88.205,70.165
